timestamp,action,shares,current_price,predicted_price,profit_loss
2025-02-21 12:00:00+00:00,BUY,392,25.45,26.62708349159486,
2025-02-24 16:00:00+00:00,SELL,392,24.49,24.050063448076237,-376.32000000000033
2025-02-27 12:00:00+00:00,BUY,402,23.91,23.85495009564366,
2025-02-27 16:00:00+00:00,SELL,402,23.75,23.995604634609318,-64.32000000000005
2025-03-05 12:00:00+00:00,BUY,462,20.66,20.96802441184051,
2025-03-17 12:00:00+00:00,SELL,462,25.905,23.574879952381956,2423.1900000000005
2025-03-19 12:00:00+00:00,BUY,491,24.4,25.958986655123603,
2025-03-25 12:00:00+00:00,SELL,491,24.23,24.491478889591512,-83.46999999999909
2025-03-27 12:00:00+00:00,BUY,518,22.935,23.61163892887073,
2025-03-31 16:00:00+00:00,SELL,518,22.72,21.832996530533176,-111.36999999999992
2025-04-08 12:00:00+00:00,BUY,599,19.66,20.26607107382449,
2025-04-23 20:00:00+00:00,SELL,599,20.56,20.541955807075134,539.0999999999991
2025-05-01 12:00:00+00:00,BUY,607,20.295,20.073676139673648,
2025-05-07 12:00:00+00:00,SELL,607,20.03,20.044695295353623,-160.85500000000036
2025-05-15 12:00:00+00:00,BUY,564,21.56,21.53590981140574,
2025-06-30 16:00:00+00:00,SELL,564,22.38,22.10426555622979,462.48000000000013
2025-07-07 16:00:00+00:00,BUY,574,22.0,21.775079457837784,
2025-07-24 16:00:00+00:00,SELL,574,22.605,22.87132396185251,347.27000000000027
2025-07-28 12:00:00+00:00,BUY,620,20.895,20.788513505434004,
2025-08-01 20:00:00+00:00,SELL,620,19.35,19.166388290804296,-957.8999999999988
2025-08-04 12:00:00+00:00,BUY,613,19.575,19.450304271739967,
2025-08-15 16:00:00+00:00,SELL,613,24.56,25.267521456445465,3055.805
2025-08-20 16:00:00+00:00,BUY,640,23.53,24.484523506298572,
2025-08-20 20:00:00+00:00,SELL,640,23.47,24.26734473719536,-38.400000000001455
2025-08-21 16:00:00+00:00,BUY,639,23.5,23.224201722543945,
2025-08-22 20:00:00+00:00,SELL,639,24.94,25.081256293684547,920.1600000000008
2025-08-25 12:00:00+00:00,BUY,632,25.24,24.86807287192685,
2025-08-25 16:00:00+00:00,SELL,632,24.51,25.832532187669905,-461.359999999998
2025-08-26 16:00:00+00:00,BUY,636,24.35,24.284052023806446,
2025-08-29 16:00:00+00:00,SELL,636,24.38,25.048802351566533,19.079999999998464
2025-09-09 12:00:00+00:00,BUY,634,24.46,24.58067738536495,
2025-09-11 20:00:00+00:00,SELL,634,24.57,24.602459284127107,69.73999999999964
2025-09-15 12:00:00+00:00,BUY,623,24.995,24.194720423242302,
2025-09-15 16:00:00+00:00,SELL,623,24.78,25.1147202012948,-133.9449999999999
2025-09-16 12:00:00+00:00,BUY,618,24.985,24.621630230818287,
2025-09-16 16:00:00+00:00,SELL,618,25.24,25.243843203170584,157.58999999999938
2025-09-17 12:00:00+00:00,BUY,624,24.99,24.951660324657393,
2025-09-17 16:00:00+00:00,SELL,624,24.89,25.865524386542578,-62.39999999999867
2025-09-18 12:00:00+00:00,BUY,483,32.15,25.154461142980686,
2025-09-19 12:00:00+00:00,SELL,483,30.155,29.118413205627135,-963.5849999999988
2025-09-23 12:00:00+00:00,BUY,487,29.895,28.12224982864442,
2025-09-25 12:00:00+00:00,SELL,487,33.42,30.4488984179164,1716.675000000001
2025-09-25 16:00:00+00:00,BUY,479,33.98,31.555566771853535,
2025-09-25 20:00:00+00:00,SELL,479,34.11,32.78540337821047,62.270000000001225
2025-09-26 12:00:00+00:00,BUY,458,35.67,33.18192435540138,
2025-09-26 16:00:00+00:00,SELL,458,35.48,34.55294199183114,-87.02000000000221
2025-10-02 12:00:00+00:00,BUY,443,36.68,35.440330370553,
2025-10-02 16:00:00+00:00,SELL,443,37.3,35.79417662600593,274.6599999999989
2025-10-07 12:00:00+00:00,BUY,450,36.77,35.9796513095385,
2025-10-07 16:00:00+00:00,SELL,450,37.18,36.511660158910885,184.49999999999847
2025-10-08 12:00:00+00:00,BUY,446,37.48,36.822027186582304,
2025-10-08 16:00:00+00:00,SELL,446,37.41,36.42622577010359,-31.220000000000127
2025-10-09 12:00:00+00:00,BUY,444,37.585,37.67475690249618,
2025-10-09 16:00:00+00:00,SELL,444,37.8,37.47357743215106,95.45999999999836
2025-10-13 16:00:00+00:00,BUY,451,37.2,37.29505249451266,
2025-10-14 12:00:00+00:00,SELL,451,35.26,37.23110893866395,-874.9400000000022
2025-10-14 16:00:00+00:00,BUY,446,35.64,36.264926708186096,
2025-10-15 20:00:00+00:00,SELL,446,37.16,37.50095254137016,677.9199999999983
2025-10-16 12:00:00+00:00,BUY,445,37.22,37.38412909358079,
2025-10-17 12:00:00+00:00,SELL,445,37.315,37.50248589769778,42.274999999999494
2025-10-17 16:00:00+00:00,BUY,449,37.0,37.94610885177729,
2025-10-20 12:00:00+00:00,SELL,449,37.905,37.45876552601412,406.3450000000005
2025-10-20 16:00:00+00:00,BUY,447,38.08,38.37721667438522,
2025-10-20 20:00:00+00:00,SELL,447,38.1,38.43169758657517,8.940000000001397
2025-10-21 12:00:00+00:00,BUY,449,37.94,38.75683394745514,
2025-10-21 16:00:00+00:00,SELL,449,38.11,38.11288575350266,76.33000000000077
2025-10-22 16:00:00+00:00,BUY,463,36.93,37.14321604983289,
2025-10-22 20:00:00+00:00,SELL,463,36.92,37.09162652690846,-4.629999999999079
2025-10-23 12:00:00+00:00,BUY,459,37.305,37.8150694399961,
2025-10-23 16:00:00+00:00,SELL,459,38.16,37.80025297706567,392.4449999999986
2025-10-23 20:00:00+00:00,BUY,426,41.09,37.5962566289728,
2025-10-24 12:00:00+00:00,SELL,426,38.03,40.90031374900249,-1303.5600000000009
2025-10-27 12:00:00+00:00,BUY,409,39.635,38.67089688015852,
2025-10-27 16:00:00+00:00,SELL,409,39.52,39.62339201687589,-47.03499999999791
2025-10-28 12:00:00+00:00,BUY,387,41.735,40.099151965782696,
