timestamp,portfolio_value
2025-02-19 12:00:00+00:00,10000.0
2025-02-19 16:00:00+00:00,10000.0
2025-02-19 20:00:00+00:00,10000.0
2025-02-20 12:00:00+00:00,10000.0
2025-02-20 16:00:00+00:00,10000.0
2025-02-20 20:00:00+00:00,10000.0
2025-02-21 12:00:00+00:00,10000.0
2025-02-21 16:00:00+00:00,9813.800000000001
2025-02-21 20:00:00+00:00,9764.800000000001
2025-02-24 12:00:00+00:00,9382.6
2025-02-24 16:00:00+00:00,9623.68
2025-02-24 20:00:00+00:00,9623.68
2025-02-25 12:00:00+00:00,9623.68
2025-02-25 16:00:00+00:00,9623.68
2025-02-25 20:00:00+00:00,9623.68
2025-02-26 12:00:00+00:00,9623.68
2025-02-26 16:00:00+00:00,9623.68
2025-02-26 20:00:00+00:00,9623.68
2025-02-27 12:00:00+00:00,9623.68
2025-02-27 16:00:00+00:00,9559.36
2025-02-27 20:00:00+00:00,9559.36
2025-02-28 12:00:00+00:00,9559.36
2025-02-28 16:00:00+00:00,9559.36
2025-02-28 20:00:00+00:00,9559.36
2025-03-03 12:00:00+00:00,9559.36
2025-03-03 16:00:00+00:00,9559.36
2025-03-03 20:00:00+00:00,9559.36
2025-03-04 12:00:00+00:00,9559.36
2025-03-04 16:00:00+00:00,9559.36
2025-03-04 20:00:00+00:00,9559.36
2025-03-05 12:00:00+00:00,9559.36
2025-03-05 16:00:00+00:00,9536.26
2025-03-05 20:00:00+00:00,9619.42
2025-03-06 12:00:00+00:00,9677.17
2025-03-06 16:00:00+00:00,9577.84
2025-03-06 20:00:00+00:00,9600.94
2025-03-07 12:00:00+00:00,9554.74
2025-03-07 16:00:00+00:00,9499.300000000001
2025-03-07 20:00:00+00:00,9545.5
2025-03-11 12:00:00+00:00,9014.2
2025-03-11 16:00:00+00:00,9157.42
2025-03-11 20:00:00+00:00,9152.800000000001
2025-03-12 12:00:00+00:00,9563.980000000001
2025-03-12 16:00:00+00:00,9568.6
2025-03-12 20:00:00+00:00,10769.800000000001
2025-03-13 12:00:00+00:00,11003.11
