timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-07 16:00:00+00:00,BUY,52,191.82,192.53731,
2024-08-09 12:00:00+00:00,SELL,52,196.6,194.94603,248.56000000000006
2024-08-13 16:00:00+00:00,BUY,49,207.9,207.92906,
2024-08-14 16:00:00+00:00,SELL,49,201.37,201.0915,-319.97
2024-08-16 16:00:00+00:00,BUY,45,216.19,218.036,
2024-08-19 12:00:00+00:00,SELL,45,219.97,222.0245,170.10000000000005
2024-08-20 12:00:00+00:00,BUY,45,223.17,222.49135,
2024-08-22 16:00:00+00:00,SELL,45,210.75,209.58644,-558.8999999999994
2024-08-23 12:00:00+00:00,BUY,43,217.835,219.97783,
2024-08-23 16:00:00+00:00,SELL,43,220.25,222.1217,103.84499999999966
2024-09-05 12:00:00+00:00,BUY,42,225.91,226.16345,
2024-09-06 16:00:00+00:00,SELL,42,210.62,209.62473,-642.1799999999996
2024-09-09 16:00:00+00:00,BUY,41,216.41,215.21124,
2024-09-10 12:00:00+00:00,SELL,41,220.89,223.1573,183.67999999999958
2024-09-12 12:00:00+00:00,BUY,40,227.125,225.68652,
2024-09-13 20:00:00+00:00,SELL,40,230.21,229.76021,123.40000000000032
2024-09-16 12:00:00+00:00,BUY,40,228.97,224.11638,
2024-09-19 12:00:00+00:00,SELL,40,242.08,240.66383,524.4000000000005
2024-09-24 12:00:00+00:00,BUY,39,251.94,253.07703,
2024-09-26 20:00:00+00:00,SELL,39,254.4,257.55548,95.94000000000031
2024-09-27 12:00:00+00:00,BUY,38,258.56,258.8511,
2024-09-30 16:00:00+00:00,SELL,38,261.68,265.73703,118.56000000000017
2024-10-01 12:00:00+00:00,BUY,39,252.5,256.07108,
2024-10-03 16:00:00+00:00,SELL,39,240.7,241.89162,-460.20000000000044
2024-10-07 16:00:00+00:00,BUY,39,240.85,241.5252,
2024-10-07 20:00:00+00:00,SELL,39,240.85,242.39299,0.0
2024-10-09 16:00:00+00:00,BUY,39,241.02,239.90192,
2024-10-11 16:00:00+00:00,SELL,39,217.76,215.97675,-907.1400000000008
2024-10-14 12:00:00+00:00,BUY,39,219.39,217.49928,
2024-10-15 12:00:00+00:00,SELL,39,219.4,220.34299,0.39000000000075374
2024-10-15 16:00:00+00:00,BUY,39,219.575,218.49266,
2024-10-16 16:00:00+00:00,SELL,39,221.32,221.94847,68.05500000000018
2024-10-17 16:00:00+00:00,BUY,39,220.88,219.79163,
2024-10-18 12:00:00+00:00,SELL,39,220.73,218.78143,-5.850000000000222
2024-10-18 16:00:00+00:00,BUY,39,220.69,222.84769,
2024-10-21 12:00:00+00:00,SELL,39,218.95,216.35059,-67.86000000000035
2024-10-23 12:00:00+00:00,BUY,40,215.74,215.93768,
2024-10-23 16:00:00+00:00,SELL,40,213.74,213.97757,-80.0
2024-10-23 20:00:00+00:00,BUY,36,233.5,232.35107,
2024-10-24 12:00:00+00:00,SELL,36,253.98,252.81207,737.2799999999996
2024-10-24 16:00:00+00:00,BUY,35,260.48,256.94296,
2024-10-28 16:00:00+00:00,SELL,35,262.495,255.92664,70.52499999999952
2024-10-29 16:00:00+00:00,BUY,36,259.5,259.3993,
2024-11-01 16:00:00+00:00,SELL,36,248.85,248.90497,-383.4000000000002
2024-11-04 16:00:00+00:00,BUY,36,244.3,243.39703,
2024-11-05 16:00:00+00:00,SELL,36,251.82,250.51315,270.71999999999935
2024-11-06 16:00:00+00:00,BUY,32,288.89,288.9143,
2024-11-07 12:00:00+00:00,SELL,32,297.61,296.27786,279.0400000000009
2024-11-07 16:00:00+00:00,BUY,32,297.9,299.11932,
2024-11-08 20:00:00+00:00,SELL,32,322.5,330.0153,787.2000000000007
2024-11-11 12:00:00+00:00,BUY,29,349.21,349.20346,
2024-11-11 16:00:00+00:00,SELL,29,344.05,348.1143,-149.63999999999908
2024-11-11 20:00:00+00:00,BUY,28,352.89,355.09125,
