timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-08 12:00:00+00:00,BUY,50,198.04,196.01639,
2024-08-08 16:00:00+00:00,SELL,50,198.97,198.15347,46.50000000000034
2024-08-09 16:00:00+00:00,BUY,50,199.99,199.47008,
2024-08-12 12:00:00+00:00,SELL,50,196.82,197.5038,-158.5000000000008
2024-08-14 16:00:00+00:00,BUY,49,201.37,201.0915,
2024-08-16 12:00:00+00:00,SELL,49,215.7,217.09892,702.1699999999992
2024-08-19 12:00:00+00:00,BUY,48,219.97,222.0245,
2024-08-19 16:00:00+00:00,SELL,48,222.73,222.0546,132.47999999999956
2024-08-20 12:00:00+00:00,BUY,48,223.17,222.49135,
2024-08-23 12:00:00+00:00,SELL,48,217.835,219.97783,-256.079999999999
2024-08-26 12:00:00+00:00,BUY,49,212.36,212.74327,
2024-08-29 16:00:00+00:00,SELL,49,206.31,206.86102,-296.45000000000056
2024-09-04 12:00:00+00:00,BUY,46,218.86,220.47032,
2024-09-04 16:00:00+00:00,SELL,46,219.43,221.07446,26.219999999999686
2024-09-05 12:00:00+00:00,BUY,45,225.91,226.16345,
2024-09-05 16:00:00+00:00,SELL,45,230.04,230.0847,185.8499999999998
2024-09-09 16:00:00+00:00,BUY,47,216.41,215.21124,
2024-09-10 12:00:00+00:00,SELL,47,220.89,223.1573,210.55999999999952
2024-09-10 16:00:00+00:00,BUY,46,226.32,225.75945,
2024-09-12 16:00:00+00:00,SELL,46,229.8,226.56052,160.08000000000084
2024-09-13 16:00:00+00:00,BUY,46,230.23,229.49525,
2024-09-16 12:00:00+00:00,SELL,46,228.97,224.11638,-57.95999999999958
2024-09-17 16:00:00+00:00,BUY,46,227.575,225.26204,
2024-09-18 12:00:00+00:00,SELL,46,227.575,226.67838,0.0
2024-09-19 12:00:00+00:00,BUY,44,242.08,240.66383,
2024-09-19 16:00:00+00:00,SELL,44,243.92,244.81447,80.9599999999989
2024-09-20 16:00:00+00:00,BUY,45,238.33,234.90181,
2024-09-23 12:00:00+00:00,SELL,45,249.63,249.80594,508.4999999999992
2024-09-24 16:00:00+00:00,BUY,44,254.27,252.69336,
2024-09-26 12:00:00+00:00,SELL,44,255.51,251.9945,54.55999999999915
2024-09-26 16:00:00+00:00,BUY,44,254.125,252.21962,
2024-09-26 20:00:00+00:00,SELL,44,254.4,257.55548,12.10000000000025
2024-09-27 12:00:00+00:00,BUY,43,258.56,258.8511,
2024-09-27 16:00:00+00:00,SELL,43,260.44,261.0637,80.8399999999998
2024-09-27 20:00:00+00:00,BUY,43,260.39,257.63776,
2024-10-01 16:00:00+00:00,SELL,43,258.01,255.40158,-102.3399999999998
2024-10-02 12:00:00+00:00,BUY,45,249.69,245.91617,
2024-10-04 16:00:00+00:00,SELL,45,250.035,252.10574,15.524999999999949
2024-10-08 16:00:00+00:00,BUY,46,244.47,243.32932,
2024-10-09 12:00:00+00:00,SELL,46,244.795,244.65306,14.949999999999477
2024-10-11 12:00:00+00:00,BUY,51,220.185,218.35434,
2024-10-14 20:00:00+00:00,SELL,51,219.12,222.45587,-54.314999999999884
2024-10-15 16:00:00+00:00,BUY,51,219.575,218.49266,
2024-10-21 12:00:00+00:00,SELL,51,218.95,216.35059,-31.875
2024-10-22 16:00:00+00:00,BUY,51,217.96,218.77261,
2024-10-25 16:00:00+00:00,SELL,51,269.16,273.2491,2611.2000000000007
2024-10-29 12:00:00+00:00,BUY,53,258.605,259.68225,
2024-11-01 16:00:00+00:00,SELL,53,248.85,248.90497,-517.0150000000012
2024-11-05 16:00:00+00:00,BUY,53,251.82,250.51315,
2024-11-05 20:00:00+00:00,SELL,53,251.3,250.70027,-27.559999999999036
2024-11-06 20:00:00+00:00,BUY,46,287.97,289.42963,
2024-11-07 20:00:00+00:00,SELL,46,297.01,296.97705,415.8399999999983
2024-11-08 12:00:00+00:00,BUY,43,313.44,314.59256,
2024-11-12 12:00:00+00:00,SELL,43,341.09,340.0725,1188.949999999999
2024-11-15 12:00:00+00:00,BUY,47,316.225,309.89206,
2024-11-15 16:00:00+00:00,SELL,47,319.95,322.39905,175.0749999999984
2024-11-18 16:00:00+00:00,BUY,45,332.61,331.93848,
2024-11-18 20:00:00+00:00,SELL,45,338.71,338.52045,274.49999999999847
2024-11-19 20:00:00+00:00,BUY,44,345.88,349.67526,
