timestamp,action,shares,current_price,predicted_price,profit_loss
2025-03-20 12:00:00+00:00,BUY,43,231.99,236.71898,
2025-03-21 16:00:00+00:00,SELL,43,248.84,240.52135,724.5499999999997
2025-03-25 16:00:00+00:00,BUY,37,287.975,275.0947,
2025-03-25 20:00:00+00:00,SELL,37,290.75,285.51947,102.67499999999916
2025-03-26 12:00:00+00:00,BUY,39,273.865,296.51486,
2025-03-27 12:00:00+00:00,SELL,39,283.46,271.45535,374.20499999999885
2025-03-31 16:00:00+00:00,BUY,43,259.14,256.09952,
2025-03-31 20:00:00+00:00,SELL,43,258.55,262.88718,-25.369999999998925
2025-04-01 16:00:00+00:00,BUY,41,268.535,277.40527,
2025-04-07 12:00:00+00:00,SELL,41,227.87,239.45859,-1667.2650000000008
2025-04-09 12:00:00+00:00,BUY,41,229.81,225.22462,
2025-04-11 12:00:00+00:00,SELL,41,244.89,255.61035,618.2799999999993
2025-04-15 16:00:00+00:00,BUY,39,254.11,254.69005,
2025-04-17 12:00:00+00:00,SELL,39,239.55,239.19106,-567.8400000000001
2025-04-21 16:00:00+00:00,BUY,42,227.5,224.647,
2025-04-23 16:00:00+00:00,SELL,42,250.73,254.8106,975.6599999999996
2025-04-25 20:00:00+00:00,BUY,36,285.17,282.67227,
2025-04-28 16:00:00+00:00,SELL,36,285.95,275.52267,28.079999999999018
2025-04-28 20:00:00+00:00,BUY,36,285.65,286.00565,
2025-04-29 16:00:00+00:00,SELL,36,292.01,284.747,228.9600000000005
2025-04-30 12:00:00+00:00,BUY,38,278.32,290.7675,
2025-04-30 16:00:00+00:00,SELL,38,282.07,273.78406,142.5
2025-05-01 16:00:00+00:00,BUY,38,280.52,282.40616,
2025-05-02 12:00:00+00:00,SELL,38,286.96,279.4938,244.7199999999999
2025-05-05 12:00:00+00:00,BUY,40,276.37,291.9415,
2025-05-06 16:00:00+00:00,SELL,40,275.33,271.30756,-41.60000000000082
2025-05-08 12:00:00+00:00,BUY,38,288.56,281.7992,
2025-05-08 16:00:00+00:00,SELL,38,284.94,290.52136,-137.56000000000017
2025-05-09 16:00:00+00:00,BUY,36,298.215,294.41043,
2025-05-12 12:00:00+00:00,SELL,36,318.07,302.61234,714.7800000000007
2025-05-12 16:00:00+00:00,BUY,36,318.5,323.545,
2025-05-12 20:00:00+00:00,SELL,36,317.88,318.3402,-22.320000000000164
2025-05-13 12:00:00+00:00,BUY,36,322.61,326.2758,
2025-05-14 20:00:00+00:00,SELL,36,347.97,346.5059,912.9600000000005
2025-05-15 20:00:00+00:00,BUY,36,342.51,344.31848,
