timestamp,m1,m2,m3,m4,m5,m10,m11,m12,m13,acc1,acc2,acc3,acc4,acc5,acc10,acc11,acc12,acc13,meta_label
2025-05-19 12:00:00+00:00,0.4824699907872886,0.4456850758321346,0.1380698291102229,0.4903488993644714,0.4605474233627319,0.4660613238811493,0.4886575222015381,0.4735049426555633,0.5035567998886108,0.38,0.42,0.48,0.5,0.68,0.56,0.54,0.46,0.6,1
2025-05-19 16:00:00+00:00,0.4458983336898601,0.4922261858046475,0.1134182309742497,0.2173659682273864,0.4885373055934906,0.3459142625331878,0.494332468509674,0.435176020860672,0.4927051782608032,0.38,0.42,0.46,0.5,0.66,0.56,0.52,0.46,0.6,1
2025-05-20 12:00:00+00:00,0.540091723561778,0.4928569223518718,0.0130146013185448,0.4789675235748291,0.502658236026764,0.5085463225841522,0.4716739177703857,0.4051241517066956,0.3836038589477539,0.36,0.4,0.46,0.48,0.64,0.54,0.5,0.48,0.6,0
2025-05-20 16:00:00+00:00,0.4771731670151179,0.5013016309789191,0.1277618551196223,0.4841697156429291,0.4772571623325348,0.5018392860889435,0.4435595571994781,0.4482162952423095,0.4407467186450958,0.36,0.42,0.46,0.48,0.62,0.52,0.52,0.5,0.6,1
2025-05-20 20:00:00+00:00,0.4873650135378996,0.5121541732083839,0.1351516806354361,0.4559935867786407,0.442715784907341,0.4768488049507141,0.4419927299022674,0.4512112081050873,0.4682193100452423,0.34,0.44,0.46,0.46,0.62,0.52,0.54,0.52,0.62,1
2025-05-21 12:00:00+00:00,0.5455331054937317,0.4777930418814149,0.129345345737568,0.5095290660858154,0.4742009103298187,0.4988460540771484,0.4596102178096771,0.4517942249774933,0.4826514840126037,0.34,0.46,0.44,0.46,0.62,0.52,0.54,0.54,0.62,0
2025-05-21 16:00:00+00:00,0.4116890606448182,0.429300322350877,0.8539699594257065,0.4249956786632538,0.4871548295021057,0.3681452691555023,0.5137557864189148,0.4910616815090179,0.5034537017345428,0.34,0.48,0.44,0.46,0.62,0.54,0.56,0.56,0.64,0
2025-05-21 20:00:00+00:00,0.5035724939305529,0.4867370172285593,0.8781647239423052,0.5248049795627594,0.5156321704387665,0.41028813123703,0.4811111569404602,0.4619997382164001,0.4954252481460571,0.34,0.5,0.42,0.48,0.64,0.56,0.58,0.54,0.64,1
2025-05-22 12:00:00+00:00,0.4764024270398698,0.4839061838372841,0.2600174285777793,0.493699437379837,0.5123104691505432,0.4526957511901855,0.4607320964336395,0.4547392904758453,0.4971519410610199,0.36,0.48,0.42,0.48,0.64,0.56,0.56,0.52,0.62,0
2025-05-22 16:00:00+00:00,0.5070744451524559,0.4898890669981334,0.8429437635972162,0.5002020239830017,0.4868611514568329,0.4886921226978302,0.4991331756114959,0.4824503600597382,0.4991127252578735,0.38,0.5,0.44,0.5,0.64,0.56,0.58,0.54,0.6,1
2025-05-22 20:00:00+00:00,0.5035544884120324,0.4470810909112591,0.8104174566389346,0.4649671137332916,0.4771323859691619,0.3813417971134186,0.4778690814971923,0.4785705089569091,0.5071013808250427,0.38,0.5,0.46,0.5,0.64,0.54,0.58,0.52,0.6,0
2025-05-23 12:00:00+00:00,0.4835156783188604,0.4460244489472655,0.8583918829367597,0.5412372767925262,0.5292145907878876,0.5097101330757141,0.5082722783088685,0.5018501222133637,0.5112104177474975,0.38,0.5,0.46,0.5,0.64,0.54,0.6,0.52,0.62,1
2025-05-23 16:00:00+00:00,0.5520964869677837,0.4914921043280308,0.8519503006231497,0.5097482740879059,0.5049916923046112,0.5228896200656891,0.5096956849098205,0.487797075510025,0.5089519202709198,0.38,0.48,0.48,0.5,0.64,0.54,0.6,0.54,0.64,1
2025-05-23 20:00:00+00:00,0.5290847054680519,0.4754291122020465,0.8510294059873722,0.5097482740879059,0.4833963632583618,0.5032751262187958,0.4954048335552216,0.5084595799446106,0.5045386373996734,0.38,0.48,0.5,0.5,0.64,0.54,0.62,0.52,0.66,1
2025-05-27 12:00:00+00:00,0.5627158059865761,0.4779690772934563,0.0814778361700943,0.5192042589187622,0.7275641083717346,0.487781947851181,0.3497265696525574,0.4694257855415344,0.4696220755577087,0.38,0.48,0.5,0.5,0.62,0.56,0.62,0.54,0.66,1
2025-05-27 16:00:00+00:00,0.5589230103370876,0.409326430365229,0.0003511684721481,0.5351104199886322,0.5223196506500244,0.5020124435424804,0.4152891278266907,0.4155173242092133,0.4144386768341064,0.4,0.48,0.5,0.52,0.62,0.56,0.6,0.54,0.64,1
2025-05-27 20:00:00+00:00,0.4204042683421458,0.433979830361317,0.0,0.4898585438728332,0.4683647632598877,0.4696939349174499,0.441468334197998,0.3995675921440124,0.4023934572935104,0.42,0.46,0.48,0.54,0.64,0.58,0.62,0.56,0.64,0
2025-05-28 12:00:00+00:00,0.5025262399378015,0.4638644688644689,0.0497569067058432,0.4881767213344574,0.5123990476131439,0.4723097503185272,0.3038877606391906,0.381372720003128,0.3520332813262939,0.42,0.46,0.48,0.54,0.64,0.6,0.62,0.56,0.64,0
2025-05-28 16:00:00+00:00,0.4917375155223961,0.4436528807419818,0.1191249228849126,0.4393354833126068,0.476358538866043,0.4052265554666519,0.2025921195745468,0.3505149781703949,0.4639535248279571,0.4,0.48,0.5,0.56,0.62,0.6,0.6,0.56,0.64,1
2025-05-28 20:00:00+00:00,0.5033659677884712,0.3995990104949642,0.0880209929455726,0.4647007703781128,0.4793182134628296,0.240376740694046,0.328603008389473,0.3493572413921356,0.4493282794952392,0.4,0.46,0.48,0.54,0.62,0.6,0.58,0.54,0.64,1
2025-05-29 12:00:00+00:00,0.4964382569450977,0.4818503785717686,0.0558385439605355,0.4483229398727417,0.4728240668773651,0.3982041150331497,0.2605980724096298,0.4429293513298035,0.3720682382583618,0.42,0.46,0.48,0.54,0.6,0.6,0.58,0.54,0.66,0
2025-05-29 16:00:00+00:00,0.4887335352794243,0.4507275132275132,0.1274718219113886,0.4792271554470062,0.4836066484451294,0.4640292286872863,0.4033965468406677,0.4477446913719177,0.4183127880096435,0.42,0.48,0.5,0.56,0.6,0.6,0.58,0.54,0.68,1
2025-05-29 20:00:00+00:00,0.4885630226752948,0.4804547531924461,0.1231215481560019,0.4490662515163421,0.498436176776886,0.3699115812778473,0.3865812569856643,0.4419836103916168,0.4811789929866791,0.42,0.46,0.48,0.56,0.6,0.6,0.58,0.54,0.7,1
2025-05-30 12:00:00+00:00,0.4862377576410514,0.412144245532034,0.1008304396407766,0.4490662515163421,0.4960926473140716,0.4880292236804962,0.4875724673271179,0.4410140395164489,0.4843868494033813,0.42,0.44,0.48,0.56,0.58,0.58,0.58,0.54,0.72,0
2025-05-30 16:00:00+00:00,0.4975587789963244,0.4684173355123667,0.9288685127872052,0.4850260138511658,0.4912237167358398,0.3852834165096283,0.4893561482429504,0.4949273943901062,0.5059025466442109,0.42,0.44,0.5,0.56,0.58,0.58,0.58,0.54,0.72,0
2025-05-30 20:00:00+00:00,0.4905144379029996,0.5021214809259907,0.9276174763715266,0.4846211552619934,0.4912237167358398,0.4678921103477478,0.4981703698635101,0.470587831735611,0.5087918400764465,0.44,0.46,0.48,0.58,0.58,0.6,0.6,0.52,0.72,0
