timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-13 16:00:00+00:00,BUY,48,207.9,207.92906,
2024-09-04 12:00:00+00:00,SELL,48,218.86,220.47032,526.0800000000004
2024-09-05 12:00:00+00:00,BUY,46,225.91,226.16345,
2024-10-18 16:00:00+00:00,SELL,46,220.69,222.84769,-240.11999999999995
2024-10-23 20:00:00+00:00,BUY,44,233.5,232.35107,
2024-12-02 20:00:00+00:00,SELL,44,350.91,340.60168,5166.040000000001
2024-12-03 16:00:00+00:00,BUY,44,349.79,353.59055,
2025-01-06 16:00:00+00:00,SELL,44,402.8,398.58798,2332.4399999999996
2025-01-08 20:00:00+00:00,BUY,45,394.95,389.98157,
2025-01-13 12:00:00+00:00,SELL,45,391.86,392.89166,-139.04999999999887
2025-01-14 12:00:00+00:00,BUY,43,409.0,412.34952,
2025-01-14 16:00:00+00:00,SELL,43,403.45,396.30377,-238.6500000000005
2025-01-15 12:00:00+00:00,BUY,42,413.56,408.28574,
2025-01-30 20:00:00+00:00,SELL,42,400.17,403.3489,-562.3799999999994
2025-01-31 12:00:00+00:00,BUY,40,415.46,414.30045,
2025-02-03 12:00:00+00:00,SELL,40,388.145,390.4371,-1092.6
2025-02-04 20:00:00+00:00,BUY,40,392.19,396.9209,
2025-02-13 12:00:00+00:00,SELL,40,356.89,348.6562,-1412.0000000000005
2025-02-18 12:00:00+00:00,BUY,40,356.39,356.1265,
2025-02-20 20:00:00+00:00,SELL,40,354.44,356.8757,-77.99999999999955
2025-03-19 16:00:00+00:00,BUY,60,235.72,236.71898,
2025-03-21 12:00:00+00:00,SELL,60,241.0,240.52135,316.80000000000007
2025-03-21 16:00:00+00:00,BUY,58,248.84,249.43974,
2025-04-02 12:00:00+00:00,SELL,58,278.34,283.71045,1710.9999999999984
2025-04-09 16:00:00+00:00,BUY,59,272.12,274.21375,
2025-04-09 20:00:00+00:00,SELL,59,274.39,278.27908,133.92999999999893
2025-04-14 12:00:00+00:00,BUY,65,249.01,252.1172,
2025-04-16 16:00:00+00:00,SELL,65,241.47,239.19106,-490.09999999999945
2025-04-17 12:00:00+00:00,BUY,66,239.55,235.61737,
2025-04-23 16:00:00+00:00,SELL,66,250.73,250.29282,737.8799999999985
2025-04-24 12:00:00+00:00,BUY,65,253.42,253.51083,
