timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-07 20:00:00+00:00,BUY,52,191.5,192.53731,
2024-08-08 12:00:00+00:00,SELL,52,198.04,195.04109,340.0799999999996
2024-08-09 16:00:00+00:00,BUY,51,199.99,194.94603,
2024-08-12 16:00:00+00:00,SELL,51,197.55,197.5038,-124.43999999999988
2024-08-13 12:00:00+00:00,BUY,49,204.88,199.13028,
2024-08-13 20:00:00+00:00,SELL,49,207.11,207.92906,109.27000000000089
2024-08-14 16:00:00+00:00,BUY,51,201.37,202.01997,
2024-08-15 16:00:00+00:00,SELL,51,214.205,214.58391,654.5850000000004
2024-08-16 12:00:00+00:00,BUY,50,215.7,215.40771,
2024-08-19 16:00:00+00:00,SELL,50,222.73,222.0245,351.50000000000006
2024-08-20 16:00:00+00:00,BUY,51,221.09,222.49135,
2024-08-22 12:00:00+00:00,SELL,51,216.05,226.65643,-257.0399999999996
2024-08-23 20:00:00+00:00,BUY,50,220.42,222.1217,
2024-08-26 12:00:00+00:00,SELL,50,212.36,224.89383,-402.9999999999987
2024-08-26 16:00:00+00:00,BUY,50,213.24,212.74327,
2024-08-28 16:00:00+00:00,SELL,50,205.71,204.61261,-376.50000000000006
2024-08-29 16:00:00+00:00,BUY,49,206.31,210.70213,
2024-08-30 12:00:00+00:00,SELL,49,210.24,206.86102,192.57000000000033
2024-09-03 16:00:00+00:00,BUY,49,210.66,216.2257,
2024-09-05 12:00:00+00:00,SELL,49,225.91,221.07446,747.25
2024-09-09 12:00:00+00:00,BUY,51,216.48,209.62473,
2024-09-11 16:00:00+00:00,SELL,51,228.14,219.03334,594.6599999999999
2024-09-12 12:00:00+00:00,BUY,52,227.125,224.17078,
2024-09-13 12:00:00+00:00,SELL,52,229.29,226.56052,112.57999999999959
2024-09-16 12:00:00+00:00,BUY,52,228.97,229.76021,
2024-09-16 16:00:00+00:00,SELL,52,226.9,224.11638,-107.63999999999965
2024-09-17 12:00:00+00:00,BUY,51,232.0,225.0586,
2024-09-17 16:00:00+00:00,SELL,51,227.575,234.82895,-225.67500000000058
2024-09-18 12:00:00+00:00,BUY,51,227.575,225.26204,
2024-09-20 12:00:00+00:00,SELL,51,239.695,244.81447,618.1200000000002
2024-09-20 16:00:00+00:00,BUY,51,238.33,236.28384,
2024-09-23 12:00:00+00:00,SELL,51,249.63,234.90181,576.2999999999992
2024-09-24 12:00:00+00:00,BUY,50,251.94,250.08339,
2024-09-24 20:00:00+00:00,SELL,50,254.7,252.69336,137.99999999999955
2024-09-25 16:00:00+00:00,BUY,50,257.0,256.7668,
2024-09-27 20:00:00+00:00,SELL,50,260.39,261.0637,169.49999999999932
2024-10-01 12:00:00+00:00,BUY,51,252.5,265.73703,
2024-10-07 12:00:00+00:00,SELL,51,245.03,252.10574,-380.9699999999999
2024-10-07 16:00:00+00:00,BUY,52,240.85,246.32803,
2024-10-08 16:00:00+00:00,SELL,52,244.47,246.95653,188.24000000000024
2024-10-15 12:00:00+00:00,BUY,58,219.4,222.45587,
2024-10-16 16:00:00+00:00,SELL,58,221.32,219.53735,111.35999999999927
2024-10-18 12:00:00+00:00,BUY,59,220.73,219.79163,
2024-10-21 16:00:00+00:00,SELL,59,218.9,216.35059,-107.96999999999906
2024-10-22 16:00:00+00:00,BUY,59,217.96,213.50102,
2024-10-25 12:00:00+00:00,SELL,59,266.025,260.417,2835.834999999998
2024-10-25 16:00:00+00:00,BUY,58,269.16,264.10312,
2024-10-25 20:00:00+00:00,SELL,58,268.72,273.2491,-25.519999999999868
2024-10-29 16:00:00+00:00,BUY,60,259.5,259.68225,
2024-10-30 16:00:00+00:00,SELL,60,257.595,259.5264,-114.29999999999836
2024-10-31 12:00:00+00:00,BUY,61,252.62,255.96768,
2024-11-04 20:00:00+00:00,SELL,61,242.91,243.39703,-592.3100000000005
2024-11-08 12:00:00+00:00,BUY,47,313.44,296.97705,
2024-11-13 16:00:00+00:00,SELL,47,326.01,339.40735,590.7899999999997
2024-11-14 16:00:00+00:00,BUY,49,313.87,304.57803,
2024-11-15 16:00:00+00:00,SELL,49,319.95,309.89206,297.9199999999992
2024-11-18 16:00:00+00:00,BUY,47,332.61,341.62128,
2024-11-19 20:00:00+00:00,SELL,47,345.88,336.93118,623.6899999999991
2024-11-21 20:00:00+00:00,BUY,48,339.69,338.58932,
2024-11-26 16:00:00+00:00,SELL,48,339.19,342.88663,-24.0
2024-11-27 12:00:00+00:00,BUY,49,330.315,344.46405,
2024-12-02 20:00:00+00:00,SELL,49,350.91,354.91934,1009.1550000000013
2024-12-03 12:00:00+00:00,BUY,50,349.55,340.60168,
2024-12-03 16:00:00+00:00,SELL,50,349.79,351.52695,12.000000000000455
2024-12-06 12:00:00+00:00,BUY,46,373.95,358.66898,
2024-12-09 12:00:00+00:00,SELL,46,383.77,387.08832,451.7199999999997
2024-12-09 20:00:00+00:00,BUY,46,389.99,382.89505,
2024-12-10 16:00:00+00:00,SELL,46,403.74,404.55026,632.5
2024-12-11 12:00:00+00:00,BUY,45,411.76,402.56174,
2024-12-12 16:00:00+00:00,SELL,45,419.375,420.39368,342.6750000000004
2024-12-13 16:00:00+00:00,BUY,43,432.47,419.91418,
2024-12-13 20:00:00+00:00,SELL,43,435.23,419.2335,118.67999999999961
2024-12-17 16:00:00+00:00,BUY,39,478.215,460.82004,
2024-12-17 20:00:00+00:00,SELL,39,480.09,470.1879,73.125
2024-12-18 16:00:00+00:00,BUY,41,460.14,472.39288,
2024-12-19 12:00:00+00:00,SELL,41,441.075,429.97293,-781.665
2024-12-19 20:00:00+00:00,BUY,41,441.05,430.21014,
2024-12-23 12:00:00+00:00,SELL,41,424.7,415.31464,-670.3500000000009
2024-12-24 12:00:00+00:00,BUY,39,451.665,425.0835,
2024-12-24 16:00:00+00:00,SELL,39,465.02,447.45697,520.8449999999984
2024-12-27 20:00:00+00:00,BUY,42,431.7,435.24164,
2024-12-30 12:00:00+00:00,SELL,42,419.77,429.5995,-501.0600000000003
2024-12-30 20:00:00+00:00,BUY,42,417.41,425.57388,
2024-12-31 12:00:00+00:00,SELL,42,415.82,419.8605,-66.78000000000134
2025-01-02 12:00:00+00:00,BUY,46,380.58,407.91647,
2025-01-06 16:00:00+00:00,SELL,46,402.8,408.67166,1022.1200000000013
2025-01-06 20:00:00+00:00,BUY,45,411.21,398.58798,
2025-01-10 16:00:00+00:00,SELL,45,395.93,396.27054,-687.5999999999988
2025-01-10 20:00:00+00:00,BUY,45,394.72,393.43515,
2025-01-16 12:00:00+00:00,SELL,45,415.89,429.66412,952.6499999999982
2025-01-22 12:00:00+00:00,BUY,45,419.75,427.67206,
2025-01-22 16:00:00+00:00,SELL,45,419.67,415.47058,-3.5999999999992838
2025-01-23 16:00:00+00:00,BUY,46,410.855,411.7712,
2025-01-27 16:00:00+00:00,SELL,46,389.485,402.5859,-983.0200000000002
2025-01-28 12:00:00+00:00,BUY,46,389.92,396.49405,
2025-01-28 16:00:00+00:00,SELL,46,398.4,386.45425,390.0799999999982
2025-01-31 16:00:00+00:00,BUY,45,406.62,414.30045,
2025-02-03 16:00:00+00:00,SELL,45,384.31,390.4371,-1003.95
2025-02-04 16:00:00+00:00,BUY,44,386.62,378.39038,
2025-02-05 12:00:00+00:00,SELL,44,383.44,396.9209,-139.9200000000003
2025-02-05 16:00:00+00:00,BUY,45,378.85,384.6237,
2025-02-07 16:00:00+00:00,SELL,45,364.365,370.66452,-651.8250000000006
2025-02-10 12:00:00+00:00,BUY,45,360.135,361.66266,
2025-02-10 16:00:00+00:00,SELL,45,354.79,349.5631,-240.52499999999867
2025-02-11 16:00:00+00:00,BUY,49,329.94,341.20755,
2025-02-12 20:00:00+00:00,SELL,49,336.44,344.22192,318.5
2025-02-13 12:00:00+00:00,BUY,46,356.89,333.432,
2025-02-14 16:00:00+00:00,SELL,46,354.46,346.75763,-111.78000000000031
2025-02-18 20:00:00+00:00,BUY,46,354.1,350.71042,
2025-02-20 16:00:00+00:00,SELL,46,354.2,350.4423,4.599999999998431
2025-02-21 12:00:00+00:00,BUY,47,347.88,356.8757,
2025-02-21 16:00:00+00:00,SELL,47,336.91,348.11777,-515.5899999999986
2025-02-21 20:00:00+00:00,BUY,47,337.66,337.6063,
2025-02-26 12:00:00+00:00,SELL,47,300.61,307.92242,-1741.3500000000006
2025-03-04 12:00:00+00:00,BUY,53,265.83,291.24905,
2025-03-04 20:00:00+00:00,SELL,53,271.83,283.8365,318.0
2025-03-05 16:00:00+00:00,BUY,52,276.11,268.05142,
2025-03-07 20:00:00+00:00,SELL,52,262.6,256.8068,-702.5199999999995
2025-03-11 12:00:00+00:00,BUY,61,227.44,270.35117,
2025-03-12 16:00:00+00:00,SELL,61,248.145,246.83154,1263.0050000000008
2025-03-14 16:00:00+00:00,BUY,60,249.92,240.99728,
2025-03-19 12:00:00+00:00,SELL,60,235.54,222.34465,-862.7999999999997
2025-03-20 12:00:00+00:00,BUY,61,231.99,236.71898,
2025-03-25 16:00:00+00:00,SELL,61,287.975,275.0947,3415.085000000001
2025-03-25 20:00:00+00:00,BUY,60,290.75,285.51947,
2025-03-26 12:00:00+00:00,SELL,60,273.865,296.51486,-1013.0999999999995
2025-03-27 12:00:00+00:00,BUY,58,283.46,271.45535,
2025-03-27 16:00:00+00:00,SELL,58,273.24,283.16977,-592.7599999999983
2025-03-28 12:00:00+00:00,BUY,61,263.56,271.58044,
2025-04-01 12:00:00+00:00,SELL,61,275.29,258.5713,715.5300000000011
2025-04-02 12:00:00+00:00,BUY,60,278.34,268.5927,
2025-04-02 16:00:00+00:00,SELL,60,282.7,283.71045,261.6000000000008
2025-04-02 20:00:00+00:00,BUY,62,271.64,285.17972,
2025-04-07 12:00:00+00:00,SELL,62,227.87,239.45859,-2713.739999999999
2025-04-07 16:00:00+00:00,BUY,61,233.3,223.97357,
2025-04-08 12:00:00+00:00,SELL,61,242.96,239.40045,589.2599999999998
2025-04-08 16:00:00+00:00,BUY,67,221.89,245.48448,
2025-04-10 12:00:00+00:00,SELL,67,244.9,278.27908,1541.6700000000012
2025-04-11 12:00:00+00:00,BUY,67,244.89,255.61035,
2025-04-16 16:00:00+00:00,SELL,67,241.47,243.80235,-229.13999999999916
2025-04-17 12:00:00+00:00,BUY,67,239.55,239.19106,
2025-04-21 12:00:00+00:00,SELL,67,223.63,248.56964,-1066.640000000001
2025-04-22 16:00:00+00:00,BUY,63,237.945,233.5074,
2025-04-23 12:00:00+00:00,SELL,63,254.53,237.88498,1044.8550000000005
2025-04-24 16:00:00+00:00,BUY,62,259.51,253.51083,
2025-05-02 16:00:00+00:00,SELL,62,287.17,292.08832,1714.9200000000014
2025-05-06 12:00:00+00:00,BUY,65,272.79,286.0801,
2025-05-07 16:00:00+00:00,SELL,65,276.27,273.21402,226.1999999999975
2025-05-08 12:00:00+00:00,BUY,62,288.56,281.7992,
2025-05-09 16:00:00+00:00,SELL,62,298.215,294.41043,598.6099999999983
