timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-07 20:00:00+00:00,BUY,52,191.5,192.53731,
2024-08-09 16:00:00+00:00,SELL,52,199.99,194.94603,441.4800000000005
2024-08-13 16:00:00+00:00,BUY,50,207.9,205.48703,
2024-08-19 16:00:00+00:00,SELL,50,222.73,222.0245,741.4999999999992
2024-08-20 12:00:00+00:00,BUY,50,223.17,222.0546,
2024-09-09 12:00:00+00:00,SELL,50,216.48,209.62473,-334.4999999999999
2024-09-09 16:00:00+00:00,BUY,50,216.41,216.16193,
2024-09-11 12:00:00+00:00,SELL,50,221.81,225.75945,270.0000000000003
2024-09-11 16:00:00+00:00,BUY,48,228.14,219.03334,
2024-09-13 12:00:00+00:00,SELL,48,229.29,226.56052,55.20000000000027
2024-09-18 12:00:00+00:00,BUY,49,227.575,225.26204,
2024-09-19 12:00:00+00:00,SELL,49,242.08,230.76501,710.7450000000011
2024-09-25 12:00:00+00:00,BUY,46,256.24,258.30994,
2024-09-25 16:00:00+00:00,SELL,46,257.0,256.7668,34.95999999999958
2024-09-26 12:00:00+00:00,BUY,46,255.51,262.01578,
2024-09-27 12:00:00+00:00,SELL,46,258.56,257.55548,140.30000000000052
2024-09-27 20:00:00+00:00,BUY,46,260.39,261.0637,
2024-09-30 12:00:00+00:00,SELL,46,259.71,257.63776,-31.280000000000314
2024-09-30 16:00:00+00:00,BUY,45,261.68,256.78342,
2024-10-02 16:00:00+00:00,SELL,45,249.1,245.91617,-566.1000000000006
2024-10-03 16:00:00+00:00,BUY,47,240.7,244.05896,
2024-10-18 12:00:00+00:00,SELL,47,220.73,219.79163,-938.5899999999999
2024-10-18 16:00:00+00:00,BUY,47,220.69,218.78143,
2024-10-21 16:00:00+00:00,SELL,47,218.9,216.35059,-84.12999999999963
2024-10-23 12:00:00+00:00,BUY,48,215.74,218.77261,
2024-10-23 20:00:00+00:00,SELL,48,233.5,213.97757,852.4799999999996
2024-10-28 20:00:00+00:00,BUY,43,261.55,255.92664,
2024-11-06 12:00:00+00:00,SELL,43,283.57,250.70027,946.8599999999992
2024-11-06 16:00:00+00:00,BUY,42,288.89,287.94315,
