timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-08 12:00:00+00:00,BUY,50,198.04,196.01639,
2024-08-09 16:00:00+00:00,SELL,50,199.99,199.47008,97.50000000000085
2024-08-12 16:00:00+00:00,BUY,51,197.55,199.13028,
2024-08-13 12:00:00+00:00,SELL,51,204.88,205.48703,373.8299999999992
2024-08-13 20:00:00+00:00,BUY,50,207.11,203.56947,
2024-08-15 12:00:00+00:00,SELL,50,213.88,214.58391,338.4999999999991
2024-08-15 16:00:00+00:00,BUY,50,214.205,215.40771,
2024-08-16 16:00:00+00:00,SELL,50,216.19,218.036,99.24999999999926
2024-08-19 16:00:00+00:00,BUY,48,222.73,222.0546,
2024-08-20 12:00:00+00:00,SELL,48,223.17,222.49135,21.11999999999989
2024-08-21 16:00:00+00:00,BUY,48,223.21,226.65643,
2024-08-22 12:00:00+00:00,SELL,48,216.05,217.41052,-343.67999999999984
2024-08-23 16:00:00+00:00,BUY,48,220.25,222.1217,
2024-08-26 16:00:00+00:00,SELL,48,213.24,217.12117,-336.47999999999956
2024-08-29 12:00:00+00:00,BUY,48,210.97,210.70213,
2024-08-29 16:00:00+00:00,SELL,48,206.31,206.86102,-223.67999999999984
2024-08-30 12:00:00+00:00,BUY,47,210.24,210.51012,
2024-08-30 16:00:00+00:00,SELL,47,214.2,215.19969,186.11999999999904
2024-09-03 12:00:00+00:00,BUY,47,214.72,216.2257,
2024-09-04 12:00:00+00:00,SELL,47,218.86,220.47032,194.5800000000007
2024-09-05 12:00:00+00:00,BUY,46,225.91,226.16345,
2024-09-05 16:00:00+00:00,SELL,46,230.04,230.0847,189.9799999999998
2024-09-10 12:00:00+00:00,BUY,47,220.89,223.1573,
2024-09-11 12:00:00+00:00,SELL,47,221.81,219.03334,43.24000000000075
2024-09-11 16:00:00+00:00,BUY,46,228.14,227.62123,
2024-09-11 20:00:00+00:00,SELL,46,227.54,224.17078,-27.59999999999974
2024-09-12 12:00:00+00:00,BUY,46,227.125,225.68652,
2024-09-12 16:00:00+00:00,SELL,46,229.8,226.56052,123.05000000000052
2024-09-19 12:00:00+00:00,BUY,44,242.08,240.66383,
2024-09-20 12:00:00+00:00,SELL,44,239.695,236.28384,-104.94000000000085
2024-09-23 16:00:00+00:00,BUY,42,249.99,250.08339,
2024-09-24 16:00:00+00:00,SELL,42,254.27,252.69336,179.76000000000005
2024-09-24 20:00:00+00:00,BUY,42,254.7,258.30994,
2024-09-25 12:00:00+00:00,SELL,42,256.24,256.7668,64.68000000000086
2024-09-25 16:00:00+00:00,BUY,42,257.0,262.01578,
2024-09-26 16:00:00+00:00,SELL,42,254.125,252.21962,-120.75
2024-09-26 20:00:00+00:00,BUY,42,254.4,257.55548,
2024-09-27 12:00:00+00:00,SELL,42,258.56,258.8511,174.71999999999986
2024-09-27 16:00:00+00:00,BUY,41,260.44,261.0637,
2024-09-27 20:00:00+00:00,SELL,41,260.39,257.63776,-2.050000000000466
2024-09-30 16:00:00+00:00,BUY,41,261.68,265.73703,
2024-10-01 16:00:00+00:00,SELL,41,258.01,255.40158,-150.47000000000065
2024-10-02 12:00:00+00:00,BUY,43,249.69,245.91617,
2024-10-02 16:00:00+00:00,SELL,43,249.1,249.23126,-25.370000000000147
2024-10-04 12:00:00+00:00,BUY,43,247.04,246.24106,
2024-10-04 16:00:00+00:00,SELL,43,250.035,252.10574,128.7850000000002
2024-10-07 12:00:00+00:00,BUY,44,245.03,246.32803,
2024-10-07 16:00:00+00:00,SELL,44,240.85,241.5252,-183.9200000000003
2024-10-09 12:00:00+00:00,BUY,43,244.795,244.65306,
2024-10-09 16:00:00+00:00,SELL,43,241.02,239.90192,-162.32499999999902
2024-10-10 16:00:00+00:00,BUY,44,238.7,237.90036,
2024-10-14 12:00:00+00:00,SELL,44,219.39,217.49928,-849.6400000000001
2024-10-14 20:00:00+00:00,BUY,44,219.12,222.45587,
2024-10-15 12:00:00+00:00,SELL,44,219.4,220.34299,12.32000000000005
2024-10-16 12:00:00+00:00,BUY,44,220.04,219.53735,
2024-10-16 16:00:00+00:00,SELL,44,221.32,221.94847,56.32000000000005
2024-10-21 12:00:00+00:00,BUY,44,218.95,216.35059,
2024-10-22 12:00:00+00:00,SELL,44,215.9,213.50102,-134.19999999999925
2024-10-23 16:00:00+00:00,BUY,45,213.74,213.97757,
2024-10-23 20:00:00+00:00,SELL,45,233.5,232.35107,889.1999999999996
2024-10-24 16:00:00+00:00,BUY,40,260.48,256.94296,
2024-10-24 20:00:00+00:00,SELL,40,258.62,260.417,-74.40000000000055
2024-10-29 12:00:00+00:00,BUY,40,258.605,259.68225,
2024-10-29 16:00:00+00:00,SELL,40,259.5,259.3993,35.79999999999927
2024-10-31 12:00:00+00:00,BUY,41,252.62,253.30505,
2024-11-01 12:00:00+00:00,SELL,41,250.26,244.34389,-96.76000000000056
2024-11-04 12:00:00+00:00,BUY,41,248.02,248.40387,
2024-11-04 16:00:00+00:00,SELL,41,244.3,243.39703,-152.51999999999995
2024-11-06 12:00:00+00:00,BUY,36,283.57,287.94315,
2024-11-06 20:00:00+00:00,SELL,36,287.97,289.42963,158.40000000000123
2024-11-07 16:00:00+00:00,BUY,34,297.9,299.11932,
2024-11-07 20:00:00+00:00,SELL,34,297.01,296.97705,-30.259999999999536
2024-11-08 12:00:00+00:00,BUY,33,313.44,314.59256,
2024-11-08 20:00:00+00:00,SELL,33,322.5,330.0153,298.9800000000001
2024-11-11 20:00:00+00:00,BUY,30,352.89,355.09125,
2024-11-12 12:00:00+00:00,SELL,30,341.09,340.0725,-354.00000000000034
2024-11-13 12:00:00+00:00,BUY,31,324.76,339.40735,
2024-11-14 12:00:00+00:00,SELL,31,317.97,304.57803,-210.48999999999887
2024-11-14 20:00:00+00:00,BUY,32,308.98,307.43042,
2024-11-15 16:00:00+00:00,SELL,32,319.95,322.39905,351.03999999999905
2024-11-18 12:00:00+00:00,BUY,30,345.27,341.62128,
2024-11-18 16:00:00+00:00,SELL,30,332.61,331.93848,-379.79999999999905
2024-11-19 16:00:00+00:00,BUY,29,343.81,336.93118,
2024-11-20 12:00:00+00:00,SELL,29,339.21,341.69052,-133.40000000000066
2024-11-20 20:00:00+00:00,BUY,29,342.07,342.2481,
2024-11-21 12:00:00+00:00,SELL,29,340.88,342.33554,-34.509999999999934
2024-11-22 12:00:00+00:00,BUY,27,355.27,348.0603,
2024-11-22 16:00:00+00:00,SELL,27,353.7,360.82947,-42.389999999999816
2024-11-25 16:00:00+00:00,BUY,28,347.21,348.74783,
2024-11-25 20:00:00+00:00,SELL,28,338.57,333.55673,-241.91999999999962
2024-11-26 12:00:00+00:00,BUY,28,342.83,342.88663,
