timestamp,portfolio_value
2024-08-07 16:00:00+00:00,10000.0
2024-08-07 20:00:00+00:00,10000.0
2024-08-08 12:00:00+00:00,10000.0
2024-08-08 16:00:00+00:00,10046.5
2024-08-09 12:00:00+00:00,9928.0
2024-08-09 16:00:00+00:00,10097.5
2024-08-12 12:00:00+00:00,10097.5
2024-08-12 16:00:00+00:00,10097.5
2024-08-13 12:00:00+00:00,10471.33
2024-08-13 16:00:00+00:00,10471.33
2024-08-13 20:00:00+00:00,10471.33
2024-08-14 12:00:00+00:00,10273.83
2024-08-14 16:00:00+00:00,10184.33
2024-08-15 12:00:00+00:00,10809.829999999998
2024-08-15 16:00:00+00:00,10809.829999999998
2024-08-16 12:00:00+00:00,10884.579999999996
2024-08-16 16:00:00+00:00,10909.079999999998
2024-08-19 12:00:00+00:00,10909.079999999998
2024-08-19 16:00:00+00:00,10909.079999999998
2024-08-20 12:00:00+00:00,10930.199999999997
2024-08-20 16:00:00+00:00,10930.199999999997
2024-08-21 12:00:00+00:00,10930.199999999997
2024-08-21 16:00:00+00:00,10930.199999999997
2024-08-22 12:00:00+00:00,10586.519999999997
2024-08-22 16:00:00+00:00,10586.519999999997
2024-08-23 12:00:00+00:00,10586.519999999997
2024-08-23 16:00:00+00:00,10586.519999999997
2024-08-23 20:00:00+00:00,10594.679999999997
2024-08-26 12:00:00+00:00,10207.799999999997
2024-08-26 16:00:00+00:00,10250.039999999997
2024-08-27 12:00:00+00:00,10250.039999999997
2024-08-27 16:00:00+00:00,10250.039999999997
2024-08-28 12:00:00+00:00,10250.039999999997
2024-08-28 16:00:00+00:00,10250.039999999997
2024-08-29 12:00:00+00:00,10250.039999999997
2024-08-29 16:00:00+00:00,10026.359999999997
2024-08-30 12:00:00+00:00,10026.359999999997
2024-08-30 16:00:00+00:00,10212.479999999996
2024-09-03 12:00:00+00:00,10212.479999999996
2024-09-03 16:00:00+00:00,10021.659999999996
2024-09-04 12:00:00+00:00,10407.059999999996
2024-09-04 16:00:00+00:00,10407.059999999996
2024-09-05 12:00:00+00:00,10407.059999999996
2024-09-05 16:00:00+00:00,10597.039999999995
2024-09-06 12:00:00+00:00,10597.039999999995
2024-09-06 16:00:00+00:00,10597.039999999995
2024-09-09 12:00:00+00:00,10597.039999999995
2024-09-09 16:00:00+00:00,10597.039999999995
2024-09-10 12:00:00+00:00,10597.039999999995
2024-09-10 16:00:00+00:00,10852.249999999996
2024-09-11 12:00:00+00:00,10640.279999999997
2024-09-11 16:00:00+00:00,10640.279999999997
2024-09-11 20:00:00+00:00,10612.679999999997
2024-09-12 12:00:00+00:00,10612.679999999997
2024-09-12 16:00:00+00:00,10735.729999999998
2024-09-13 12:00:00+00:00,10735.729999999998
2024-09-13 16:00:00+00:00,10735.729999999998
2024-09-13 20:00:00+00:00,10735.729999999998
2024-09-16 12:00:00+00:00,10735.729999999998
2024-09-16 16:00:00+00:00,10735.729999999998
2024-09-17 12:00:00+00:00,10735.729999999998
2024-09-17 16:00:00+00:00,10735.729999999998
2024-09-18 12:00:00+00:00,10735.729999999998
2024-09-18 16:00:00+00:00,10735.729999999998
2024-09-19 12:00:00+00:00,10735.729999999998
2024-09-19 16:00:00+00:00,10816.689999999997
2024-09-20 12:00:00+00:00,10630.789999999997
2024-09-20 16:00:00+00:00,10630.789999999997
2024-09-23 12:00:00+00:00,10630.789999999997
2024-09-23 16:00:00+00:00,10630.789999999997
2024-09-24 12:00:00+00:00,10712.689999999997
2024-09-24 16:00:00+00:00,10810.549999999997
2024-09-24 20:00:00+00:00,10810.549999999997
2024-09-25 12:00:00+00:00,10875.229999999998
2024-09-25 16:00:00+00:00,10875.229999999998
2024-09-26 12:00:00+00:00,10812.649999999998
2024-09-26 16:00:00+00:00,10754.479999999998
2024-09-26 20:00:00+00:00,10754.479999999998
2024-09-27 12:00:00+00:00,10929.199999999997
2024-09-27 16:00:00+00:00,10929.199999999997
2024-09-27 20:00:00+00:00,10927.149999999996
2024-09-30 12:00:00+00:00,10927.149999999996
2024-09-30 16:00:00+00:00,10927.149999999996
2024-10-01 12:00:00+00:00,10550.769999999995
2024-10-01 16:00:00+00:00,10776.679999999995
2024-10-02 12:00:00+00:00,10776.679999999995
2024-10-02 16:00:00+00:00,10751.309999999994
2024-10-03 12:00:00+00:00,10751.309999999994
2024-10-03 16:00:00+00:00,10751.309999999994
2024-10-04 12:00:00+00:00,10751.309999999994
2024-10-04 16:00:00+00:00,10880.094999999994
2024-10-07 12:00:00+00:00,10880.094999999994
2024-10-07 16:00:00+00:00,10696.174999999994
2024-10-07 20:00:00+00:00,10696.174999999994
2024-10-08 12:00:00+00:00,10696.174999999994
2024-10-08 16:00:00+00:00,10696.174999999994
2024-10-09 12:00:00+00:00,10696.174999999994
2024-10-09 16:00:00+00:00,10533.849999999995
2024-10-10 12:00:00+00:00,10533.849999999995
2024-10-10 16:00:00+00:00,10533.849999999995
2024-10-11 12:00:00+00:00,9719.189999999995
2024-10-11 16:00:00+00:00,9612.489999999994
2024-10-14 12:00:00+00:00,9684.209999999995
2024-10-14 16:00:00+00:00,9684.209999999995
2024-10-14 20:00:00+00:00,9684.209999999995
2024-10-15 12:00:00+00:00,9696.529999999995
2024-10-15 16:00:00+00:00,9696.529999999995
2024-10-16 12:00:00+00:00,9696.529999999995
2024-10-16 16:00:00+00:00,9752.849999999995
2024-10-17 12:00:00+00:00,9752.849999999995
2024-10-17 16:00:00+00:00,9752.849999999995
2024-10-18 12:00:00+00:00,9752.849999999995
2024-10-18 16:00:00+00:00,9752.849999999995
2024-10-21 12:00:00+00:00,9752.849999999995
2024-10-21 16:00:00+00:00,9750.649999999996
2024-10-22 12:00:00+00:00,9618.649999999996
2024-10-22 16:00:00+00:00,9618.649999999996
2024-10-23 12:00:00+00:00,9618.649999999996
2024-10-23 16:00:00+00:00,9618.649999999996
2024-10-23 20:00:00+00:00,10507.849999999995
2024-10-24 12:00:00+00:00,10507.849999999995
2024-10-24 16:00:00+00:00,10507.849999999995
2024-10-24 20:00:00+00:00,10433.449999999993
2024-10-25 12:00:00+00:00,10433.449999999993
2024-10-25 16:00:00+00:00,10433.449999999993
2024-10-25 20:00:00+00:00,10433.449999999993
2024-10-28 12:00:00+00:00,10433.449999999993
2024-10-28 16:00:00+00:00,10433.449999999993
2024-10-28 20:00:00+00:00,10433.449999999993
2024-10-29 12:00:00+00:00,10433.449999999993
2024-10-29 16:00:00+00:00,10469.249999999993
2024-10-29 20:00:00+00:00,10469.249999999993
2024-10-30 12:00:00+00:00,10469.249999999993
2024-10-30 16:00:00+00:00,10469.249999999993
2024-10-31 12:00:00+00:00,10469.249999999993
2024-10-31 16:00:00+00:00,10354.449999999992
2024-11-01 12:00:00+00:00,10372.489999999993
2024-11-01 16:00:00+00:00,10372.489999999993
2024-11-04 12:00:00+00:00,10372.489999999993
2024-11-04 16:00:00+00:00,10219.969999999992
2024-11-04 20:00:00+00:00,10219.969999999992
2024-11-05 12:00:00+00:00,10219.969999999992
2024-11-05 16:00:00+00:00,10219.969999999992
2024-11-05 20:00:00+00:00,10219.969999999992
2024-11-06 12:00:00+00:00,10219.969999999992
2024-11-06 16:00:00+00:00,10411.489999999993
2024-11-06 20:00:00+00:00,10378.369999999994
2024-11-07 12:00:00+00:00,10378.369999999994
2024-11-07 16:00:00+00:00,10378.369999999994
2024-11-07 20:00:00+00:00,10348.109999999993
2024-11-08 12:00:00+00:00,10348.109999999993
2024-11-08 16:00:00+00:00,10660.619999999994
2024-11-08 20:00:00+00:00,10647.089999999993
2024-11-11 12:00:00+00:00,10647.089999999993
2024-11-11 16:00:00+00:00,10647.089999999993
2024-11-11 20:00:00+00:00,10647.089999999993
2024-11-12 12:00:00+00:00,10293.089999999993
2024-11-12 16:00:00+00:00,10293.089999999993
2024-11-12 20:00:00+00:00,10293.089999999993
2024-11-13 12:00:00+00:00,10293.089999999993
2024-11-13 16:00:00+00:00,10331.839999999993
2024-11-13 20:00:00+00:00,10478.779999999993
2024-11-14 12:00:00+00:00,10082.599999999995
2024-11-14 16:00:00+00:00,10082.599999999995
2024-11-14 20:00:00+00:00,10082.599999999995
2024-11-15 12:00:00+00:00,10314.439999999995
2024-11-15 16:00:00+00:00,10433.639999999994
2024-11-15 20:00:00+00:00,10433.639999999994
2024-11-18 12:00:00+00:00,10433.639999999994
2024-11-18 16:00:00+00:00,10053.839999999995
2024-11-18 20:00:00+00:00,10053.839999999995
2024-11-19 12:00:00+00:00,10053.839999999995
2024-11-19 16:00:00+00:00,10053.839999999995
2024-11-19 20:00:00+00:00,10113.869999999995
2024-11-20 12:00:00+00:00,9920.439999999993
2024-11-20 16:00:00+00:00,9920.439999999993
2024-11-20 20:00:00+00:00,9920.439999999993
2024-11-21 12:00:00+00:00,9885.929999999993
2024-11-21 16:00:00+00:00,9885.929999999993
2024-11-21 20:00:00+00:00,9885.929999999993
2024-11-22 12:00:00+00:00,9885.929999999993
2024-11-22 16:00:00+00:00,9843.539999999994
2024-11-22 20:00:00+00:00,9843.539999999994
2024-11-25 12:00:00+00:00,9843.539999999994
2024-11-25 16:00:00+00:00,9843.539999999994
2024-11-25 20:00:00+00:00,9601.619999999994
2024-11-26 12:00:00+00:00,9601.619999999994
2024-11-26 16:00:00+00:00,9499.699999999993
2024-11-26 20:00:00+00:00,9499.699999999993
2024-11-27 12:00:00+00:00,9279.199999999993
2024-11-27 16:00:00+00:00,9279.199999999993
2024-11-27 20:00:00+00:00,9279.199999999993
2024-11-29 12:00:00+00:00,9279.199999999993
2024-11-29 16:00:00+00:00,9279.199999999993
2024-12-02 12:00:00+00:00,9279.199999999993
2024-12-02 16:00:00+00:00,9368.899999999992
2024-12-02 20:00:00+00:00,9368.899999999992
2024-12-03 12:00:00+00:00,9368.899999999992
2024-12-03 16:00:00+00:00,9368.899999999992
2024-12-03 20:00:00+00:00,9368.899999999992
2024-12-04 12:00:00+00:00,9417.779999999992
2024-12-04 16:00:00+00:00,9417.779999999992
2024-12-04 20:00:00+00:00,9521.259999999991
2024-12-05 12:00:00+00:00,9798.549999999992
2024-12-05 16:00:00+00:00,9798.549999999992
2024-12-05 20:00:00+00:00,9798.549999999992
2024-12-06 12:00:00+00:00,9931.929999999991
2024-12-06 16:00:00+00:00,9931.929999999991
2024-12-06 20:00:00+00:00,10216.88999999999
2024-12-09 12:00:00+00:00,10057.509999999991
2024-12-09 16:00:00+00:00,10057.509999999991
2024-12-09 20:00:00+00:00,10057.509999999991
2024-12-10 12:00:00+00:00,10057.509999999991
2024-12-10 16:00:00+00:00,10057.509999999991
2024-12-10 20:00:00+00:00,10057.509999999991
2024-12-11 12:00:00+00:00,10326.509999999991
2024-12-11 16:00:00+00:00,10531.759999999991
2024-12-11 20:00:00+00:00,10531.759999999991
2024-12-12 12:00:00+00:00,10607.83999999999
2024-12-12 16:00:00+00:00,10607.83999999999
2024-12-12 20:00:00+00:00,10577.96499999999
2024-12-13 12:00:00+00:00,10728.71499999999
2024-12-13 16:00:00+00:00,10728.71499999999
2024-12-13 20:00:00+00:00,10728.71499999999
2024-12-16 12:00:00+00:00,10728.71499999999
2024-12-16 16:00:00+00:00,10728.71499999999
2024-12-16 20:00:00+00:00,10824.969999999988
2024-12-17 12:00:00+00:00,11173.649999999989
