timestamp,open,high,low,close,volume,vwap,transactions,price_change,high_low_range,log_volume,returns_1,returns_3,returns_5,ma_3,ma_5,ma_10,std_5,std_10,open_close_diff,volume_change,macd_line,macd_signal,macd_histogram,rsi,momentum,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_upper,bollinger_lower,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,adx_trend,macd_cross,macd_hist_flip,day_of_week,days_since_high,days_since_low
2023-06-20 13:00:00+00:00,21.0,21.41,20.82,21.19,7078,21.148167,73,0.19000000000000128,0.5899999999999999,8.86488793377419,,,,,,,,,-0.19000000000000128,,0.0,0.0,0.0,50.0,0.0,0.0,0.5899999999999999,21.19,21.19,21.19,21.19,,0.0,0.0,0.0,21.19,21.19,21.19,21.19,21.19,0.322033898305087,0.37288135593220156,-0.19000000000000128,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2023-06-20 14:00:00+00:00,21.09,21.235,20.85,20.915,4092,21.077042,60,-0.1750000000000007,0.384999999999998,8.317033476492403,-0.012977819726286088,,,,,,,,0.1750000000000007,-0.42187058491099183,-0.02193732193732245,-0.004387464387464491,-0.01754985754985796,0.0,0.0,0.0,0.5626666666666662,21.135,21.165000000000003,21.17921568627451,21.187263681592043,,-4092.0,21.441408729652608,20.663591270347396,21.19,21.19,21.19,21.19,21.19,-0.45454545454545875,0.37662337662337747,-0.10000000000000142,0.0,0.0,0.0,0,0,0,1,1.0,0.0
2023-06-20 15:00:00+00:00,20.92,21.38,20.9,21.38,3279,21.209705,39,0.4599999999999973,0.4800000000000004,8.09559870137819,0.022232847238823794,,,21.161666666666665,,,,,-0.4599999999999973,-0.1986803519061584,-0.00178066736471294,-0.003866104982914181,0.002085437618201241,11.509900990098927,0.0,0.0,0.5516444444444442,21.184,21.184545454545457,21.187089580930415,21.18918145590456,100.0,-813.0,21.62924910146649,20.694084231866842,20.915,21.19,21.19,21.19,21.19,0.9583333333333268,0.041666666666673145,0.005000000000002558,0.0,0.0,0.0,1,1,1,1,2.0,0.0
2023-06-20 16:00:00+00:00,21.525,22.04,21.525,22.04,8225,21.845743,175,0.5150000000000006,0.5150000000000006,9.015055148790369,0.030869971936389184,0.04011326097215662,,21.445000000000004,,,,,-0.5150000000000006,1.5083867032631901,0.06668144852396551,0.01024340571846176,0.056438042805503755,24.749028497409185,0.0,0.0,0.5660918518518516,21.355200000000004,21.262314049586777,21.22053704834491,21.197647312064714,100.0,7412.0,22.338968643443884,20.42353135655612,21.38,20.915,21.19,21.19,21.19,1.0,0.0,0.14499999999999957,0.0,0.0,0.0,1,0,0,1,0.0,0.0
2023-06-20 17:00:00+00:00,21.675,21.71,21.53,21.66,3578,21.611959,57,-0.015000000000000568,0.17999999999999972,8.182838710766026,-0.01724137931034475,0.03562036815682523,,21.69333333333333,21.437,,0.43303579528717795,,0.015000000000000568,-0.5649848024316109,0.08924656554759025,0.02604403768428746,0.0632025278633028,22.648057809792903,0.0,0.0,0.5586129382716045,21.416160000000005,21.29846731780616,21.237770889586283,21.202247836322776,100.0,3834.0,22.30307159057436,20.570928409425644,22.04,21.38,20.915,21.19,21.19,-0.08333333333333662,0.7222222222222179,-0.36499999999999844,0.0,0.0,0.0,1,0,0,1,1.0,0.0
2023-06-20 18:00:00+00:00,21.66,22.005,21.62,22.0,11499,21.813781,194,0.33999999999999986,0.384999999999998,9.350102314351341,0.015697137580794163,0.028999064546304965,0.03822557810287863,21.900000000000002,21.599,,0.4676590638488669,,-0.33999999999999986,2.213806595863611,0.13303124053136273,0.04744147825370251,0.08558976227766021,28.496860269851325,0.0,0.0,0.535464546502057,21.532928000000005,21.362243016187417,21.267662227249566,21.210185668797177,100.0,15333.0,22.431597823456396,20.63006884321027,21.66,22.04,21.38,21.19,21.19,0.8831168831168873,0.10389610389610222,0.0,0.0,0.0,0.0,1,0,0,1,2.0,0.0
2023-06-20 19:00:00+00:00,22.01,22.13,21.79,21.79,35622,21.953846,442,-0.22000000000000242,0.33999999999999986,10.480746775644146,-0.009545454545454635,-0.01134301270417426,0.04183600286875455,21.816666666666666,21.773999999999997,,0.26940675566881805,,0.22000000000000242,2.0978345943125487,0.14906731078324853,0.06776664475961172,0.08130066602363681,27.132256083112267,0.0,0.0,0.5094026069684494,21.584342400000004,21.401130014715832,21.288146061475075,21.215954965625066,100.0,-20289.0,22.41315506159856,20.722559224115727,22.0,21.66,22.04,20.915,21.19,-0.6470588235294191,0.3529411764705809,0.010000000000001563,0.0,0.0,0.0,1,0,0,1,0.0,0.0
2023-06-21 13:00:00+00:00,21.5,21.79,21.495,21.67,3416,21.68875,64,0.1700000000000017,0.29499999999999815,8.136518252115291,-0.0055071133547497375,0.00046168051708228575,0.013564078578110594,21.820000000000004,21.832,,0.17963852593471608,,-0.1700000000000017,-0.9041042052664084,0.15035976114261018,0.08428526803621142,0.06607449310639876,26.35559916508697,0.0,0.0,0.4808155927059893,21.601473920000004,21.425572740650754,21.303120725730956,21.220472826663624,93.53070175438599,-23705.0,22.36654461602771,20.794705383972293,21.79,22.0,21.66,21.38,21.19,0.5762711864406873,0.406779661016943,-0.28999999999999915,0.0,0.0,0.0,1,0,0,2,1.0,1.0
2023-06-21 14:00:00+00:00,21.62,21.71,21.52,21.62,2201,21.567941,54,0.0,0.19000000000000128,7.697121317282625,-0.00230733733271804,-0.017272727272727217,-0.019056261343012637,21.69333333333334,21.748,,0.15449919093638606,,0.0,-0.35567915690866514,0.14567025916042908,0.09656226626105496,0.04910799289937412,26.021368052374484,0.0,0.0,0.4420401803451909,21.605179136000004,21.44324794604614,21.315547363937586,21.22444822142319,88.90977443609027,-25906.0,22.320628982572053,20.84937101742794,21.67,21.79,22.0,22.04,21.19,0.0,0.5263157894736882,-0.05000000000000071,0.0,0.0,0.0,1,0,0,2,2.0,2.0
2023-06-21 15:00:00+00:00,21.715,21.84,21.55,21.725,3822,21.764639,49,0.010000000000001563,0.28999999999999915,8.248790733696413,0.004856614246068425,-0.002983019733822756,0.0030009233610341912,21.671666666666667,21.761000000000003,21.599,0.14783436677578668,0.3495934146341359,-0.010000000000001563,0.736483416628805,0.1487121563634446,0.1069922442815329,0.0417199120819117,28.083915708008718,0.0,0.0,0.42176815629916536,21.629143308800003,21.468861769132854,21.331604330057683,21.229428836135398,85.82635566188203,-22084.0,22.29818682926827,20.89981317073173,21.62,21.67,21.79,21.66,21.19,0.03448275862069515,0.568965517241378,0.09499999999999886,-0.4447996780876538,-1.7656406644925522,0.281001978774804,1,0,0,2,3.0,3.0
