timestamp,open,high,low,close,volume,vwap,transactions,greed_index,sentiment,news_count,price_change,high_low_range,macd_line,macd_signal,macd_histogram,rsi,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_percB,returns_1,returns_3,returns_5,std_5,std_10,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,news_volume_z,d_sentiment,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,days_since_high,days_since_low
2021-08-13 12:00:00+00:00,248.73,250.33,246.27,247.7,48363,248.118144,564,47.0,0.4730707388371229,1,-1.0300000000000011,4.060000000000002,0.0,0.0,0.0,50.0,0.0,4.060000000000002,247.7,247.7,247.7,247.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.7,247.7,247.7,247.7,247.7,-0.2536945812807883,0.3940886699507443,0.0,0.0,1.0300000000000011,0.0,0.0,0.0,8,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0
2021-08-13 14:00:00+00:00,247.89,249.48,247.01,248.93,63964,248.574252,994,47.0,0.4730707388371229,1,1.0400000000000205,2.469999999999999,0.0981196581196854,0.019623931623937,0.0784957264957483,50.0,0.0,3.8480000000000016,247.946,247.81181818181813,247.7482352941176,247.71223880597017,0.0,63964.0,0.6767766952966376,0.0049656842955188,0.0,0.0,0.0,0.0,247.7,247.7,247.7,247.7,247.7,0.4210526315789558,0.356275303643723,0.0,0.0,0.1899999999999977,0.0,0.0,0.0,8,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,0.0
2021-08-13 16:00:00+00:00,249.07,251.09,249.06,249.42,55179,249.898865,913,47.0,0.4730707388371229,1,0.3499999999999943,2.030000000000001,0.2129641804855566,0.058291981396261,0.1546721990892956,50.0,0.0,3.6229333333333344,248.24080000000004,247.9580165289256,247.8137946943483,247.729231454667,100.0,119143.0,0.7078316397059171,0.0019684248583937,0.0,0.0,0.0,0.0,248.93,247.7,247.7,247.7,247.7,0.1724137931034453,0.8226600985221749,0.0,0.0,0.1399999999999863,0.0,0.0,0.0,8,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,0.0
2021-08-13 18:00:00+00:00,249.47,249.48,248.46,248.8,32744,248.815631,564,47.0,0.4730707388371229,1,-0.6699999999999875,1.0199999999999818,0.2510564509376252,0.0968448753045338,0.1542115756330913,96.1062264489505,0.0,3.275875555555554,248.3526400000001,248.03456048084144,247.852469412217,247.73988586805345,72.85067873303203,86399.0,0.5301361241813367,-0.002485766979392,0.0044408558740411,0.0,0.0,0.0,249.42,248.93,247.7,247.7,247.7,-0.6568627450980387,0.3333333333333426,0.0,0.0,0.0500000000000113,0.0,0.0,0.0,8,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,1.0,1.0
2021-08-16 12:00:00+00:00,247.94,248.35,244.62,244.62,36156,247.167668,465,44.0,-0.3527049459517002,1,-3.319999999999993,3.7299999999999898,-0.0554075132488094,0.0663943975938652,-0.1218019108426746,74.92440627992843,0.0,3.396425481481481,247.60611200000008,247.72414589167408,247.7257059058556,247.7088422275753,64.15940565673198,50243.0,0.0770395778781342,-0.0168006430868167,-0.0173141043666894,0.0,1.935169243244632,0.0,248.8,249.42,248.93,247.7,247.7,-0.8900804289544242,0.1099195710455758,0.0,0.0,-0.8600000000000136,0.0,0.0,0.0,8,1.2246467991473532e-16,-1.0,0.0,1.0,2.0,2.0
2021-08-16 14:00:00+00:00,244.63,244.9,241.96,244.63,47599,243.296517,1029,44.0,-0.3527049459517002,1,0.0,2.9399999999999977,-0.294085462246727,-0.0057015743742532,-0.2883838878724738,74.93863693332779,0.0,3.3355687506172838,247.0108896000001,247.44285990152187,247.6043056742534,247.6782069815298,63.87730395552251,97842.0,0.1886989837556351,4.087973182897997e-05,-0.0192045545665944,-0.0123940250302785,2.4346765698958874,0.0,244.62,248.8,249.42,247.7,247.7,0.0,0.9081632653061188,0.0,0.0,0.0099999999999909,0.0,0.0,0.0,8,-0.4999999999999997,-0.8660254037844388,0.0,1.0,3.0,3.0
2021-08-16 16:00:00+00:00,244.53,245.49,244.12,245.44,19932,244.900659,450,44.0,-0.3527049459517002,1,0.9099999999999966,1.3700000000000043,-0.4131170694417108,-0.0871846733877447,-0.325932396053966,76.120762923958,0.0,3.0734929172016465,246.69671168000008,247.26078172865624,247.51943094192973,247.65593626529568,61.6394775730201,117774.0,0.307005612714797,0.0033111229203286,-0.0135048231511254,-0.014020005624071,2.34188385706892,0.0,244.63,244.62,248.8,248.93,247.7,0.6642335766423311,0.2992700729926972,0.0,0.0,-0.0999999999999943,0.0,0.0,0.0,8,-0.8660254037844385,-0.5000000000000004,0.0,1.0,4.0,4.0
2021-08-16 18:00:00+00:00,245.32,246.63,245.21,246.62,36324,246.098153,673,44.0,-0.3527049459517002,1,1.3000000000000114,1.4199999999999875,-0.4075365101848831,-0.1512550407471724,-0.2562814694377107,77.76610533846845,0.0,2.853027194908092,246.68136934400007,247.2025288442329,247.48415914028544,247.6456284417604,57.368785589266416,154098.0,0.4492396063480814,0.0048076923076922,0.0081759463657917,-0.0112260444230614,1.754770640283231,0.0,245.44,244.63,244.62,249.42,247.7,0.915492957746495,0.0774647887323846,0.0,0.0,-0.1200000000000045,0.0,0.0,0.0,8,-1.0,-1.8369701987210294e-16,0.0,1.0,5.0,5.0
2021-08-17 12:00:00+00:00,244.2,245.53,243.57,244.67,17681,244.624856,246,31.0,0.2629851084202528,1,0.4699999999999988,1.960000000000008,-0.5540755419901302,-0.231819140995764,-0.3222564009943662,69.27176971941921,0.0,2.8792902355870145,246.27909547520008,246.97229894930263,247.37379995831347,247.61602019855883,55.5592428986522,136417.0,0.2391995815451671,-0.0079069013056525,0.000163512242979,-0.0165996784565917,0.8683490081758529,0.0,246.62,245.44,244.63,248.8,247.7,0.2397959183673453,0.4387755102040868,0.0,0.0,-2.420000000000016,0.0,0.0,0.0,8,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,6.0,6.0
2021-08-17 14:00:00+00:00,244.3,246.57,244.08,244.08,62231,245.502637,865,31.0,0.2629851084202528,1,-0.2199999999999988,2.4899999999999807,-0.7096366006182393,-0.327382632920259,-0.3822539676979802,66.89104526380078,0.0,2.827384870842077,245.83927638016007,246.70936268118425,247.24463133249725,247.58083591797617,52.76830095095483,74186.0,0.2087068412805317,-0.0024114112886743,-0.005541069100391,-0.0022075055187638,0.9838038422368458,2.0692212705911075,244.67,246.62,245.44,244.62,247.7,-0.0883534136546187,0.9116465863453812,0.0,0.0,-0.3699999999999761,1.246250214378246,-1.14680454854743,-0.1142373330117565,8,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,7.0,7.0
