timestamp,open,high,low,close,volume,vwap,transactions,greed_index,sentiment,news_count,price_change,high_low_range,macd_line,macd_signal,macd_histogram,rsi,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_percB,returns_1,returns_3,returns_5,std_5,std_10,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,news_volume_z,d_sentiment,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,days_since_high,days_since_low
2023-10-02 13:00:00+00:00,102.23,103.54,102.165,103.06,78750,103.020786,1038,50.0,0.1232607926552494,3,0.8299999999999983,1.375,0.0,0.0,0.0,50.0,0.0,1.375,103.06,103.06,103.06,103.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.06,103.06,103.06,103.06,103.06,0.6036363636363624,0.349090909090912,0.0,0.0,-0.8299999999999983,0.0,0.0,0.0,10,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.0,0.0
2023-10-02 14:00:00+00:00,102.96,103.68,101.71,102.13,120776,102.527525,1326,50.0,0.1232607926552494,3,-0.8299999999999983,1.970000000000013,-0.0741880341880403,-0.014837606837608,-0.0593504273504322,0.0,0.0,1.454333333333335,102.874,102.97545454545454,103.02352941176471,103.05074626865672,100.0,-120776.0,0.3232233047033634,-0.0090238695905298,0.0,0.0,0.0,0.0,103.06,103.06,103.06,103.06,103.06,-0.421319796954311,0.3654822335025423,0.0,0.0,-0.1000000000000085,0.0,0.0,0.0,10,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0
2023-10-02 15:00:00+00:00,102.035,103.24,102.035,102.74,62650,102.755519,855,50.0,0.1232607926552494,3,0.7049999999999983,1.2049999999999983,-0.0828061460540254,-0.0284313146808915,-0.0543748313731339,4.803149606299172,0.0,1.4210888888888902,102.84720000000002,102.95404958677686,103.01241061130337,103.04765426598352,100.0,-58126.0,0.5511490097027212,0.0059727797904631,0.0,0.0,0.0,0.0,102.13,103.06,103.06,103.06,103.06,0.5850622406638998,0.4149377593361001,0.0,0.0,-0.0949999999999988,0.0,0.0,0.0,10,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,2.0
2023-10-02 16:00:00+00:00,102.7,102.85,102.34,102.61,31372,102.590185,395,50.0,0.1232607926552494,3,-0.0900000000000034,0.5099999999999909,-0.0989849385865824,-0.0425420394620297,-0.0564428991245526,4.750778816199343,0.0,1.2996103703703703,102.79976000000002,102.92277235161532,102.99662980301696,103.04329949716777,100.0,-89498.0,0.4838139381486409,-0.00126532995912,-0.0043663885115466,0.0,0.0,0.0,102.74,102.13,103.06,103.06,103.06,-0.1764705882353039,0.529411764705884,0.0,0.0,-0.039999999999992,0.0,0.0,0.0,10,-0.8660254037844385,-0.5000000000000004,0.0,1.0,2.0,0.0
2023-10-02 17:00:00+00:00,102.66,103.005,102.33,102.635,45153,102.801177,512,50.0,0.1232607926552494,3,-0.0249999999999914,0.6749999999999972,-0.1085382952592368,-0.0557412906214711,-0.0527970046377657,4.965377081743199,0.0,1.2163289876543206,102.76680800000004,102.8966112287412,102.98244824211434,103.03923681560391,87.2950819672133,-44345.0,0.5000000000000107,0.0002436409706656,0.0049446783511211,0.0,0.3344024521441213,0.0,102.61,102.74,102.13,103.06,103.06,-0.0370370370370245,0.5111111111111116,0.0,0.0,0.0499999999999971,0.0,0.0,0.0,10,-0.9659258262890684,-0.2588190451025206,0.0,1.0,3.0,1.0
2023-10-02 18:00:00+00:00,102.65,102.67,101.755,102.16,107545,102.219841,1060,50.0,0.1232607926552494,3,-0.4900000000000091,0.9150000000000064,-0.1526779531052255,-0.075128623118222,-0.0775493299870035,4.746559608987923,0.0,1.176151789300412,102.64544640000004,102.8296465715829,102.95019536987456,103.03048819057304,84.60399806322216,-151890.0,0.2223863437217973,-0.0046280508598431,-0.0056453182791512,-0.0087327770230933,0.2873586609100141,0.0,102.635,102.61,102.74,103.06,103.06,-0.5355191256830664,0.4426229508196703,0.0,0.0,0.0150000000000005,0.0,0.0,0.0,10,-1.0,-1.8369701987210294e-16,0.0,1.0,4.0,2.0
2023-10-02 19:00:00+00:00,102.15,103.28,101.94,103.28,144185,102.715981,1805,50.0,0.1232607926552494,3,1.1299999999999957,1.3400000000000034,-0.0961756570802379,-0.0793380299106252,-0.0168376271696126,14.332901557736989,0.0,1.197998217393691,102.77235712000004,102.87058779234808,102.96312888478144,103.03297089514446,72.96387025231384,-7705.0,0.8649456967166858,0.0109631949882538,0.0065295780138387,0.0112601586213649,0.4002499219237952,0.0,102.16,102.635,102.61,102.13,103.06,0.8432835820895467,0.1567164179104533,0.0,0.0,-0.0099999999999909,0.0,0.0,0.0,10,-0.9659258262890684,0.2588190451025203,0.0,1.0,5.0,3.0
2023-10-03 13:00:00+00:00,101.75,103.205,101.75,103.07,54489,102.441578,750,50.0,-0.1484743518133958,3,1.3199999999999932,1.4549999999999983,-0.0675635943019017,-0.0769831427888805,0.0094195484869787,14.047435003699904,0.0,1.242265121741199,102.83188569600004,102.8887161748619,102.96731990890768,103.033339343949,65.81501941022374,-62194.0,0.7141199787343169,-0.0020333075135554,0.0042383202611193,0.0032119914346895,0.4370983870938039,0.0,103.28,102.16,102.635,102.74,103.06,0.9072164948453572,0.0927835051546428,0.0,0.0,-1.5300000000000011,0.0,0.0,0.0,10,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,6.0,4.0
2023-10-03 14:00:00+00:00,102.91,102.93,100.22,100.26,86538,101.439252,1333,50.0,-0.1484743518133958,3,-2.6499999999999915,2.710000000000008,-0.268536324668716,-0.1152937791648476,-0.1532425455038684,10.914806675586618,0.0,1.456629772175705,102.31750855680004,102.64974197714716,102.86115050071524,103.0057439275913,64.64717470087324,-148732.0,-0.1009018206752643,-0.0272630251285532,-0.018598277212216,-0.0229022512425689,1.2088134678270224,0.0,103.07,103.28,102.16,102.61,103.06,-0.97785977859778,0.0147601476014782,0.0,0.0,-0.1599999999999966,0.0,0.0,0.0,10,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,7.0,5.0
2023-10-03 15:00:00+00:00,100.2,100.79,100.07,100.33,88280,100.370572,1292,50.0,-0.1484743518133958,3,0.1299999999999954,0.7200000000000131,-0.4173493034499103,-0.1757048840218601,-0.2416444194280501,11.444596132188096,0.0,1.358412469218946,101.92000684544004,102.43885634286109,102.76188969676562,102.97911960990383,63.93679436803408,-60452.0,0.0622969031135356,0.0006981847197287,-0.0285631293570876,-0.0224582257514494,1.454596163888791,1.0837825991508714,100.26,103.07,103.28,102.635,103.06,0.1805555555555459,0.6388888888888884,0.0,0.0,-0.0600000000000022,0.1791976033007902,0.3589940675800936,-0.0392519866960705,10,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,8.0,6.0
