timestamp,sentiment,news_count
2020-07-27 12:00:00+00:00,0.000000000000000,0
2020-07-27 16:00:00+00:00,0.000000000000000,0
2020-07-28 12:00:00+00:00,0.000000000000000,0
2020-07-28 16:00:00+00:00,0.000000000000000,0
2020-07-29 12:00:00+00:00,0.000000000000000,0
2020-07-29 16:00:00+00:00,0.000000000000000,0
2020-07-30 12:00:00+00:00,-0.966327698901296,1
2020-07-30 16:00:00+00:00,-0.966327698901296,1
2020-07-31 12:00:00+00:00,0.059752061963081,4
2020-07-31 16:00:00+00:00,0.059752061963081,4
2020-08-03 12:00:00+00:00,0.059752061963081,0
2020-08-03 16:00:00+00:00,0.059752061963081,0
2020-08-04 12:00:00+00:00,0.059752061963081,0
2020-08-04 16:00:00+00:00,0.059752061963081,0
2020-08-05 12:00:00+00:00,-0.426559621468186,2
2020-08-05 16:00:00+00:00,-0.426559621468186,2
2020-08-06 12:00:00+00:00,-0.426559621468186,0
2020-08-06 16:00:00+00:00,-0.426559621468186,0
2020-08-07 12:00:00+00:00,-0.426559621468186,0
2020-08-07 16:00:00+00:00,-0.426559621468186,0
2020-08-10 12:00:00+00:00,-0.426559621468186,0
2020-08-10 16:00:00+00:00,-0.426559621468186,0
2020-08-11 12:00:00+00:00,-0.049134269356728,1
2020-08-11 16:00:00+00:00,-0.049134269356728,1
2020-08-12 12:00:00+00:00,-0.049134269356728,0
2020-08-12 16:00:00+00:00,-0.049134269356728,0
2020-08-13 12:00:00+00:00,-0.942954136058688,1
2020-08-13 16:00:00+00:00,-0.942954136058688,1
2020-08-14 12:00:00+00:00,-0.016663759946823,1
2020-08-14 16:00:00+00:00,-0.016663759946823,1
2020-08-17 12:00:00+00:00,-0.047278910875320,1
2020-08-17 16:00:00+00:00,-0.047278910875320,1
2020-08-18 12:00:00+00:00,-0.047278910875320,0
2020-08-18 16:00:00+00:00,-0.047278910875320,0
2020-08-19 12:00:00+00:00,-0.047278910875320,0
2020-08-19 16:00:00+00:00,-0.047278910875320,0
2020-08-20 12:00:00+00:00,0.767570805735886,1
2020-08-20 16:00:00+00:00,0.767570805735886,1
2020-08-21 12:00:00+00:00,0.767570805735886,0
2020-08-21 16:00:00+00:00,0.767570805735886,0
2020-08-24 12:00:00+00:00,0.767570805735886,0
2020-08-24 16:00:00+00:00,0.767570805735886,0
2020-08-25 12:00:00+00:00,-0.500351410359144,1
2020-08-25 16:00:00+00:00,-0.500351410359144,1
2020-08-26 12:00:00+00:00,0.133215557783842,1
2020-08-26 16:00:00+00:00,0.133215557783842,1
2020-08-27 12:00:00+00:00,0.133215557783842,0
2020-08-27 16:00:00+00:00,0.133215557783842,0
2020-08-28 12:00:00+00:00,0.133215557783842,0
2020-08-28 16:00:00+00:00,0.133215557783842,0
2020-08-31 12:00:00+00:00,0.133215557783842,0
2020-08-31 16:00:00+00:00,0.133215557783842,0
2020-09-01 12:00:00+00:00,0.133215557783842,0
2020-09-01 16:00:00+00:00,0.133215557783842,0
2020-09-02 12:00:00+00:00,-0.787348553538322,1
2020-09-02 16:00:00+00:00,-0.787348553538322,1
2020-09-03 12:00:00+00:00,0.039056725800037,1
2020-09-03 16:00:00+00:00,0.039056725800037,1
2020-09-04 12:00:00+00:00,0.039056725800037,0
2020-09-04 16:00:00+00:00,0.039056725800037,0
2020-09-08 12:00:00+00:00,0.039056725800037,0
2020-09-08 16:00:00+00:00,0.039056725800037,0
2020-09-09 12:00:00+00:00,0.039056725800037,0
2020-09-09 16:00:00+00:00,0.039056725800037,0
2020-09-10 12:00:00+00:00,0.039056725800037,0
2020-09-10 16:00:00+00:00,0.039056725800037,0
2020-09-11 12:00:00+00:00,0.039056725800037,0
2020-09-11 16:00:00+00:00,0.039056725800037,0
2020-09-14 12:00:00+00:00,0.039056725800037,0
2020-09-14 16:00:00+00:00,0.039056725800037,0
2020-09-15 12:00:00+00:00,0.039056725800037,0
2020-09-15 16:00:00+00:00,0.039056725800037,0
2020-09-16 12:00:00+00:00,-0.505101952701807,1
2020-09-16 16:00:00+00:00,-0.505101952701807,1
2020-09-17 12:00:00+00:00,0.147794001735747,2
2020-09-17 16:00:00+00:00,0.147794001735747,2
2020-09-18 12:00:00+00:00,0.147794001735747,0
2020-09-18 16:00:00+00:00,0.147794001735747,0
2020-09-21 12:00:00+00:00,0.147794001735747,0
2020-09-21 16:00:00+00:00,0.147794001735747,0
2020-09-22 12:00:00+00:00,0.147794001735747,0
2020-09-22 16:00:00+00:00,0.147794001735747,0
2020-09-23 12:00:00+00:00,0.147794001735747,0
2020-09-23 16:00:00+00:00,0.147794001735747,0
2020-09-24 12:00:00+00:00,-0.064693666063249,4
2020-09-24 16:00:00+00:00,-0.064693666063249,4
2020-09-25 12:00:00+00:00,0.841774664819241,1
2020-09-25 16:00:00+00:00,0.841774664819241,1
2020-09-28 12:00:00+00:00,0.210149001702666,5
2020-09-28 16:00:00+00:00,0.210149001702666,5
2020-09-29 12:00:00+00:00,0.210149001702666,0
2020-09-29 16:00:00+00:00,0.210149001702666,0
2020-09-30 12:00:00+00:00,0.210149001702666,0
2020-09-30 16:00:00+00:00,0.210149001702666,0
2020-10-01 12:00:00+00:00,0.210149001702666,0
2020-10-01 16:00:00+00:00,0.210149001702666,0
2020-10-02 12:00:00+00:00,0.210149001702666,0
2020-10-02 16:00:00+00:00,0.210149001702666,0
2020-10-05 12:00:00+00:00,-0.606954030692577,1
2020-10-05 16:00:00+00:00,-0.606954030692577,1
2020-10-06 12:00:00+00:00,-0.606954030692577,0
2020-10-06 16:00:00+00:00,-0.606954030692577,0
2020-10-07 12:00:00+00:00,-0.606954030692577,0
2020-10-07 16:00:00+00:00,-0.606954030692577,0
2020-10-08 12:00:00+00:00,-0.606954030692577,0
2020-10-08 16:00:00+00:00,-0.606954030692577,0
2020-10-09 12:00:00+00:00,-0.606954030692577,0
2020-10-09 16:00:00+00:00,-0.606954030692577,0
2020-10-12 12:00:00+00:00,-0.606954030692577,0
2020-10-12 16:00:00+00:00,-0.606954030692577,0
2020-10-13 12:00:00+00:00,-0.014932952821255,1
2020-10-13 16:00:00+00:00,-0.014932952821255,1
2020-10-14 12:00:00+00:00,-0.807645477354527,1
2020-10-14 16:00:00+00:00,-0.807645477354527,1
2020-10-15 12:00:00+00:00,-0.807645477354527,0
2020-10-15 16:00:00+00:00,-0.807645477354527,0
2020-10-16 12:00:00+00:00,-0.807645477354527,0
2020-10-16 16:00:00+00:00,-0.807645477354527,0
2020-10-19 12:00:00+00:00,-0.807645477354527,0
2020-10-19 16:00:00+00:00,-0.807645477354527,0
2020-10-20 12:00:00+00:00,0.025630399584770,1
2020-10-20 16:00:00+00:00,0.025630399584770,1
2020-10-21 12:00:00+00:00,0.025630399584770,0
2020-10-21 16:00:00+00:00,0.025630399584770,0
2020-10-22 12:00:00+00:00,0.025630399584770,0
2020-10-22 16:00:00+00:00,0.025630399584770,0
2020-10-23 12:00:00+00:00,0.027872063219547,2
2020-10-23 16:00:00+00:00,0.027872063219547,2
2020-10-26 12:00:00+00:00,0.836680982261896,1
2020-10-26 16:00:00+00:00,0.836680982261896,1
2020-10-27 12:00:00+00:00,0.836680982261896,0
2020-10-27 16:00:00+00:00,0.836680982261896,0
2020-10-28 12:00:00+00:00,0.836680982261896,0
2020-10-28 16:00:00+00:00,0.836680982261896,0
2020-10-29 12:00:00+00:00,0.836680982261896,0
2020-10-29 16:00:00+00:00,0.836680982261896,0
2020-10-30 12:00:00+00:00,-0.599561002105474,3
2020-10-30 16:00:00+00:00,-0.599561002105474,3
2020-11-02 12:00:00+00:00,-0.889139462262392,1
2020-11-02 16:00:00+00:00,-0.889139462262392,1
2020-11-02 20:00:00+00:00,-0.889139462262392,1
2020-11-03 12:00:00+00:00,-0.889139462262392,0
2020-11-03 16:00:00+00:00,-0.889139462262392,0
2020-11-03 20:00:00+00:00,-0.889139462262392,0
2020-11-04 12:00:00+00:00,-0.889139462262392,0
2020-11-04 16:00:00+00:00,-0.889139462262392,0
2020-11-04 20:00:00+00:00,-0.889139462262392,0
2020-11-05 12:00:00+00:00,-0.889139462262392,0
2020-11-05 16:00:00+00:00,-0.889139462262392,0
2020-11-05 20:00:00+00:00,-0.889139462262392,0
2020-11-06 12:00:00+00:00,-0.889139462262392,0
2020-11-06 16:00:00+00:00,-0.889139462262392,0
2020-11-06 20:00:00+00:00,-0.889139462262392,0
2020-11-09 12:00:00+00:00,-0.889139462262392,0
2020-11-09 16:00:00+00:00,-0.889139462262392,0
2020-11-09 20:00:00+00:00,-0.889139462262392,0
2020-11-10 12:00:00+00:00,-0.889139462262392,0
2020-11-10 16:00:00+00:00,-0.889139462262392,0
2020-11-10 20:00:00+00:00,-0.889139462262392,0
2020-11-11 12:00:00+00:00,-0.889139462262392,0
2020-11-11 16:00:00+00:00,-0.889139462262392,0
2020-11-11 20:00:00+00:00,-0.889139462262392,0
2020-11-12 12:00:00+00:00,-0.889139462262392,0
2020-11-12 16:00:00+00:00,-0.889139462262392,0
2020-11-12 20:00:00+00:00,-0.889139462262392,0
2020-11-13 12:00:00+00:00,-0.889139462262392,0
2020-11-13 16:00:00+00:00,-0.889139462262392,0
2020-11-13 20:00:00+00:00,-0.889139462262392,0
2020-11-16 12:00:00+00:00,-0.889139462262392,0
2020-11-16 16:00:00+00:00,-0.889139462262392,0
2020-11-16 20:00:00+00:00,-0.889139462262392,0
2020-11-17 12:00:00+00:00,-0.137019293382764,3
2020-11-17 16:00:00+00:00,-0.137019293382764,3
2020-11-17 20:00:00+00:00,-0.137019293382764,3
2020-11-18 12:00:00+00:00,-0.961861545220017,1
2020-11-18 16:00:00+00:00,-0.961861545220017,1
2020-11-18 20:00:00+00:00,-0.961861545220017,1
2020-11-19 12:00:00+00:00,-0.961861545220017,0
2020-11-19 16:00:00+00:00,-0.961861545220017,0
2020-11-19 20:00:00+00:00,-0.961861545220017,0
2020-11-20 12:00:00+00:00,0.049318470060825,1
2020-11-20 16:00:00+00:00,0.049318470060825,1
2020-11-20 20:00:00+00:00,0.049318470060825,1
2020-11-23 12:00:00+00:00,0.049318470060825,0
2020-11-23 16:00:00+00:00,0.049318470060825,0
2020-11-23 20:00:00+00:00,0.049318470060825,0
2020-11-24 12:00:00+00:00,0.049318470060825,0
2020-11-24 16:00:00+00:00,0.049318470060825,0
2020-11-24 20:00:00+00:00,0.049318470060825,0
2020-11-25 12:00:00+00:00,-0.900847397744656,1
