timestamp,open,high,low,close,volume,vwap,transactions,sentiment,price_change,high_low_range,log_volume,macd_line,macd_signal,macd_histogram,rsi,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_upper,bollinger_lower,bollinger_percB,returns_1,returns_3,returns_5,std_5,std_10,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,macd_cross,macd_hist_flip,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,days_since_high,days_since_low,predicted_close
2020-07-27 12:00:00+00:00,230.32,233.61,229.59,231.09,71832,231.697843,856,0.2735972385853529,0.7700000000000102,4.02000000000001,11.182099259475834,0.0,0.0,0.0,50.0,0.0,4.02000000000001,231.09,231.09,231.09,231.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.09,231.09,231.09,231.09,231.09,0.191542288557216,0.626865671641792,-0.7700000000000102,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2020-07-27 16:00:00+00:00,230.9,233.35,230.57,232.4,76806,231.766455,712,0.2735972385853529,1.5,2.780000000000001,11.249051060815567,0.1045014245014215,0.0209002849002843,0.0836011396011372,50.0,0.0,3.854666666666676,231.35200000000003,231.2090909090909,231.1413725490196,231.10303482587068,0.0,76806.0,233.5976197667088,229.89238023329125,0.6767766952966371,0.0056687870526634,0.0,0.0,0.0,0.0,231.09,231.09,231.09,231.09,231.09,0.5395683453237408,0.3417266187050317,-0.1899999999999977,0.0,0.0,0.0,0,0,7,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,0.0,231.08999633789065
2020-07-28 12:00:00+00:00,233.4,233.62,230.16,232.17,71481,232.216453,723,0.2735972385853529,-1.2300000000000182,3.460000000000008,11.17720094873644,0.16683728216492,0.0500876843532114,0.1167495978117085,98.66743916570094,0.0,3.802044444444453,231.51560000000003,231.2964462809917,231.1817108804306,231.1136513947675,100.0,5325.0,233.2855709998265,230.4877623335068,0.6012697318240985,-0.0009896729776248,0.0,0.0,0.0,0.0,232.4,231.09,231.09,231.09,231.09,-0.3554913294797732,0.5809248554913256,1.0,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,231.7449951171875
2020-07-28 16:00:00+00:00,232.19,233.11,228.67,228.76,124377,230.925295,1088,0.2735972385853529,-3.430000000000007,4.440000000000026,11.731080594773012,-0.0582481545051507,0.028420516581539,-0.0866686710866897,81.35748934293692,0.0,3.887105185185197,230.96448000000004,231.06586025544695,231.08674182629608,231.09023197790407,100.0,-119052.0,234.43376353420703,227.7762364657929,0.1477671099340207,-0.0146875134599646,-0.0100826517806915,0.0,0.0,0.0,232.17,232.4,231.09,231.09,231.09,-0.7725225225225195,0.2072072072072095,0.0200000000000102,0.0,0.0,0.0,-1,1,7,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,2.0,231.8866577148437
2020-07-29 12:00:00+00:00,229.99,232.37,229.31,230.65,117226,231.208809,928,0.2735972385853529,0.6599999999999966,3.0600000000000023,11.671867505019328,-0.0831641159474827,0.0061035900757346,-0.0892677060232174,83.12461617195495,0.0,3.8501578271605057,230.90158400000004,231.02805477767907,231.0696146958531,231.08585156021357,100.0,-1826.0,233.92537768075525,228.10262231924472,0.4374866403616951,0.0082619339045288,-0.0075301204819276,0.0,1.4556888403776382,0.0,228.76,232.17,232.4,231.09,231.09,0.2156862745098026,0.5620915032679731,1.2300000000000182,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,2.0,3.0,229.84866333007807
2020-07-29 16:00:00+00:00,230.44,232.09,229.1,232.01,129566,231.156954,1110,0.2735972385853529,1.5699999999999932,2.990000000000009,11.771953400847051,0.0067525993435708,0.0062333919293019,0.0005192074142689,84.27938397941608,0.0,3.73547011687244,231.12326720000004,231.1173225251628,231.1064925509177,231.0950470670771,100.0,127740.0,233.9080469204176,228.4519530795824,0.6521234832487705,0.0058963797962279,-0.0006891501916699,0.0039811328919467,1.5242276732824391,0.0,230.65,228.76,232.17,231.09,231.09,0.5250836120401299,0.4481605351170566,-0.2100000000000079,0.0,0.0,0.0,1,1,7,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,3.0,4.0,230.57907104492188
2020-07-30 12:00:00+00:00,228.89,232.0,228.06,231.49,149128,229.657935,1257,0.2735972385853529,2.6000000000000227,3.9399999999999977,11.912566982175438,0.0356417341232315,0.0121150603680878,0.0235266737551437,81.9697470131516,0.0,3.764074101289446,231.19661376000005,231.15120229560256,231.1215320587248,231.0989769470067,100.0,-21388.0,233.7256415371108,228.72292989146064,0.5531140518453295,-0.0022412827033316,0.0119339045287638,-0.0039156626506023,1.393549425029477,0.0,232.01,230.65,228.76,232.4,231.09,0.6598984771573666,0.2106598984771534,-3.1200000000000045,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,4.0,5.0,231.304931640625
2020-07-30 16:00:00+00:00,231.84,233.61,231.62,233.42,199926,232.807136,1895,0.2735972385853529,1.579999999999984,1.990000000000009,12.20570757890146,0.2118296119805336,0.052057970690577,0.1597716412899566,83.74975123283744,0.0,3.5448642211175203,231.64129100800005,231.357456632366,231.2116680564219,231.1220717037529,88.72549019607838,178538.0,234.2868561160375,228.7106438839625,0.8445439161997337,0.0083372931876106,0.0120095382614349,0.0053839858724211,1.725030434514123,0.0,231.49,232.01,230.65,232.17,231.09,0.7939698492462195,0.1105527638190944,0.3499999999999943,0.0,0.0,0.0,0,0,7,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,5.0,0.0,231.2596740722656
2020-07-31 12:00:00+00:00,250.14,253.93,247.69,252.58,887081,250.74328,5365,0.2735972385853529,2.440000000000026,6.240000000000009,13.695692703467513,1.875887583384639,0.4168238932293894,1.4590636901552494,92.09410896736536,0.0,5.80688232496852,235.82903280640005,233.28677875669632,232.04964185813083,231.33558342809368,86.74761770736998,1065619.0,248.1352163452433,219.54700587697891,1.1554761064772074,0.0820837974466628,0.0886599715529503,0.1041265955586641,9.306328491945692,0.0,233.42,231.49,232.01,228.76,231.09,0.3910256410256446,0.3926282051282027,16.72,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,0.0,232.40919494628903
2020-07-31 16:00:00+00:00,252.75,253.45,249.74,252.34,506346,251.313308,3542,0.2735972385853529,-0.4099999999999966,3.70999999999998,13.134977483987276,3.139113770856397,0.961281868754791,2.177831902101606,91.46057884814893,0.0,5.527298014972715,239.13122624512005,235.01888977881484,232.84534217741987,231.54458259796343,85.26421334083868,559273.0,253.5376416386327,217.84435836136728,0.9664463022544212,-0.0009501939979412,0.0900686854723746,0.0940385866030781,11.061323157742034,8.92332081931636,252.58,233.42,231.49,230.65,231.09,-0.1105121293800536,0.7008086253369296,0.1699999999999875,1.0374827502190769,1.693180925094908,0.7112876841585023,0,0,7,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,0.0,251.4585418701172
