timestamp,open,high,low,close,volume,vwap,transactions,sentiment,price_change,high_low_range,log_volume,macd_line,macd_signal,macd_histogram,rsi,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_upper,bollinger_lower,bollinger_percB,returns_1,returns_3,returns_5,std_5,std_10,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,macd_cross,macd_hist_flip,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,days_since_high,days_since_low,predicted_close
2020-07-27 12:00:00+00:00,192.99,194.7,192.5,193.58,214026,193.599707,1993,0.1791514344513416,0.5900000000000034,2.1999999999999886,12.273857454269749,0.0,0.0,0.0,50.0,0.0,2.1999999999999886,193.58,193.58,193.58,193.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.58,193.58,193.58,193.58,193.58,0.2681818181818211,0.5090909090909008,-0.5900000000000034,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,0.0
2020-07-27 16:00:00+00:00,193.44,195.38,193.1,195.28,108449,194.484255,1243,0.1791514344513416,1.8400000000000036,2.280000000000001,11.59404451625502,0.1356125356124948,0.0271225071224989,0.1084900284899959,50.0,0.0,2.210666666666657,193.92000000000004,193.73454545454547,193.64666666666668,193.5969154228856,100.0,108449.0,196.83416305603424,192.02583694396577,0.6767766952966376,0.0087818989565036,0.0,0.0,0.0,0.0,193.58,193.58,193.58,193.58,193.58,0.8070175438596502,0.1491228070175453,-0.1400000000000147,0.0,0.0,0.0,0,0,7,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,193.5800018310547
2020-07-28 12:00:00+00:00,194.89,195.38,193.87,194.55,101274,194.439279,911,0.1791514344513416,-0.339999999999975,1.509999999999991,11.525594868070892,0.1820826129657575,0.0581145282911506,0.1239680846746068,96.802452912834,0.0,2.117244444444435,194.04600000000005,193.8086776859504,193.682091503268,193.6063988515136,100.0,7175.0,196.17563771065252,192.7643622893475,0.523451639085002,-0.0037382220401473,0.0,0.0,0.0,0.0,195.28,193.58,193.58,193.58,193.58,-0.2251655629138921,0.4503311258278218,-0.3900000000000148,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,0.0,194.42999267578125
2020-07-28 16:00:00+00:00,194.43,196.08,193.44,193.66,125297,194.816211,1241,0.1791514344513416,-0.7700000000000102,2.640000000000015,11.73845017906483,0.1454186266987562,0.0755753479726718,0.0698432787260844,92.90218270008076,0.0,2.186945185185179,193.96880000000004,193.7951615326822,193.6812251698065,193.60693219627467,100.0,-118122.0,195.87857624483345,192.65642375516657,0.3114614370523409,-0.0045746594705732,0.0004132658332471,0.0,0.0,0.0,194.55,195.28,193.58,193.58,193.58,-0.2916666666666689,0.6249999999999987,-0.1200000000000045,0.0,0.0,0.0,0,0,7,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,1.0,194.47000122070312
2020-07-29 12:00:00+00:00,194.11,195.83,193.61,195.14,147611,195.135293,992,0.1791514344513416,1.0299999999999727,2.219999999999999,11.902342488656783,0.2330987670684976,0.1070800317918369,0.1260187352766606,93.3798572267088,0.0,2.191352493827155,194.20304000000004,193.91741957516564,193.7384320258925,193.62218660228191,100.0,29489.0,196.0406494299877,192.84335057001232,0.7183092762261688,0.0076422596302798,-0.0007169192953708,0.0,0.7993247149938475,0.0,193.66,194.55,195.28,193.58,193.58,0.4639639639639519,0.3108108108108227,0.450000000000017,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,1.0,2.0,194.22848510742188
2020-07-29 16:00:00+00:00,195.02,196.05,194.59,195.59,168229,195.302714,1672,0.1791514344513416,0.5699999999999932,1.460000000000008,12.033087369713206,0.3350350734314702,0.1526710401197636,0.1823640333117065,93.52259656998211,0.0,2.093838827983536,194.48043200000004,194.06947234105968,193.81104253468104,193.64176683509504,100.0,197718.0,196.34305455817284,192.9236121084938,0.779772705856324,0.0023060366916061,0.0053456694937032,0.0103833040603367,0.7619908135929386,0.0,195.14,193.66,194.55,193.58,193.58,0.3904109589041027,0.3150684931506887,-0.1199999999999761,0.0,0.0,0.0,0,0,7,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,2.0,0.0,194.618392944336
2020-07-30 12:00:00+00:00,192.65,194.5,191.33,194.33,174002,192.541048,1861,0.1791514344513416,1.6800000000000068,3.1699999999999875,12.066827819427346,0.310568816896108,0.1842505954750325,0.1263182214210755,87.81334013736594,0.0,2.3826603175857297,194.45034560000005,194.0931566736906,193.83139380783084,193.64861492628813,89.02606310013705,23716.0,196.16750858423444,193.0124914157656,0.4175915736375632,-0.0064420471394243,0.0034596715893835,-0.0048648095043014,0.7443319152098813,0.0,195.59,195.14,193.66,195.28,193.58,0.5299684542586793,0.4164037854889584,-2.9399999999999977,0.0,0.0,0.0,0,0,7,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,3.0,1.0,194.8468475341797
2020-07-30 16:00:00+00:00,194.48,195.76,194.12,195.3,111233,195.034765,1571,0.1791514344513416,0.8200000000000216,1.6399999999999864,11.619391369460647,0.3652397689906763,0.2204484301781613,0.144791338812515,88.40041221156598,0.0,2.2836389419076304,194.6202764800001,194.20286970335508,193.88898620752371,193.66504661856388,77.24176090189145,134949.0,196.2231199593778,193.1343800406222,0.7011338009482821,0.0049915092883239,0.0008199241570157,0.0038550501156515,0.7921679114935334,0.0,194.33,195.59,195.14,194.55,193.58,0.5000000000000173,0.2804878048780386,0.1499999999999772,0.0,0.0,0.0,0,0,7,-0.8660254037844385,-0.5000000000000004,0.4338837391175582,-0.900968867902419,4.0,2.0,194.3726501464844
2020-07-31 12:00:00+00:00,196.04,196.05,190.69,192.76,326060,192.640906,2694,0.1791514344513416,-3.280000000000001,5.360000000000014,12.694839759409142,0.201289776825547,0.2166166995076384,-0.0153269226820914,77.82767463401228,0.0,2.6938204163199484,194.24822118400004,194.0716997303228,193.8447122386013,193.6560411795732,72.59962979439061,-191111.0,196.3951179699675,192.53599314114365,0.0580460256644803,-0.0130056323604711,-0.01446904238458,-0.0046473200454404,1.1420726771970422,0.0,195.3,194.33,195.59,193.66,193.58,-0.6119402985074613,0.386194029850744,0.7399999999999807,0.0,0.0,0.0,-1,1,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5.0,3.0,194.9184112548828
2020-07-31 16:00:00+00:00,192.83,196.39,191.52,196.39,496926,194.433667,2968,0.1791514344513416,3.559999999999974,4.869999999999976,13.116198413002929,0.3601176772451993,0.2453168950551506,0.1148007821900486,81.27453282392884,0.0,2.9839776941439524,194.67657694720003,194.28245430029344,193.94452744493063,193.6832447499257,68.45391202485322,305815.0,196.84681601683548,192.4691839831645,0.8956476895906634,0.0188317078231998,0.010600524880358,0.0064056574766833,1.3925982909655017,1.0944080084177414,192.76,195.3,194.33,195.14,193.58,0.7310061601642692,0.2689938398357307,0.0700000000000216,2.400561162137196,2.2704583922965367,0.004717462286903,1,1,7,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,4.0,193.7325592041016
