timestamp,open,high,low,close,volume,vwap,transactions,greed_index,sentiment,news_count,price_change,high_low_range,macd_line,macd_signal,macd_histogram,rsi,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_percB,returns_1,returns_3,returns_5,std_5,std_10,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,news_volume_z,d_sentiment,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,days_since_high,days_since_low,predicted_close
2020-07-27 12:00:00+00:00,432.465,437.655,431.96,434.79,19774,435.657751,232,58.0,0.0,0,2.3250000000000455,5.694999999999993,0.0,0.0,0.0,50.0,0.0,5.694999999999993,434.79,434.79,434.79,434.79,,0.0,0.0,,,,,,434.79,434.79,434.79,434.79,434.79,0.4082528533801665,0.5030728709394128,0.0,0.0,-2.3250000000000455,0.0,0.0,0.0,7,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,
2020-07-27 16:00:00+00:00,434.72,438.05,434.62,437.31,8108,436.877181,98,58.0,0.0,0,2.589999999999975,3.430000000000007,0.20102564102563747,0.0402051282051275,0.16082051282050996,50.0,0.0,5.392999999999995,435.29400000000004,435.0190909090909,434.88882352941175,434.8150746268657,100.0,8108.0,0.6767766952966372,0.005795901469674902,,,,,434.79,434.79,434.79,434.79,434.79,0.7551020408163177,0.21574344023323838,0.0,0.0,-0.06999999999999318,0.0,0.0,0.0,7,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,
2020-07-28 12:00:00+00:00,437.37,437.37,431.725,435.74,8673,434.571647,98,76.0,0.0,0,-1.6299999999999955,5.644999999999982,0.23099130688876812,0.07836236394185563,0.15262894294691248,95.42674046023885,0.0,5.426599999999994,435.3832000000001,435.08462809917353,434.92220299884656,434.82427786440934,87.99392097264328,-565.0,0.45940223827497145,-0.0035901305709907794,,,,,437.31,434.79,434.79,434.79,434.79,-0.2887511071744908,0.7112488928255092,0.0,0.0,0.060000000000002274,0.0,0.0,0.0,7,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,1.0,
2020-07-28 16:00:00+00:00,434.68,438.22,431.56,432.36,14983,434.371191,230,76.0,0.0,0,-2.319999999999993,6.660000000000025,-0.01779332876708395,0.05913122540006771,-0.07692455416715166,86.27864103239394,0.0,5.591053333333332,434.7785600000001,434.8369346356123,434.8217244498722,434.799757686654,71.94763813635079,-15548.0,0.17553320284879723,-0.007756919263781192,-0.005588904988615195,,,,435.74,437.31,434.79,434.79,434.79,-0.348348348348346,0.5315315315315327,0.0,0.0,-1.0600000000000023,0.0,0.0,0.0,7,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,2.0,
2020-07-29 12:00:00+00:00,435.4,439.79,435.4,439.25,6763,437.570703,82,71.0,0.0,0,3.8500000000000227,4.390000000000043,0.3371223365027163,0.11472944762059743,0.22239288888211883,88.66424542670167,0.0,5.836246222222222,435.6728480000001,435.2381223960112,434.99538231458314,434.84403870469725,54.31099129928553,-8785.0,0.8233197432077426,0.01593579424553604,0.004436212297912245,,2.598047343679475,,432.36,435.74,437.31,434.79,434.79,0.8769931662870125,0.12300683371298751,0.0,0.0,3.0399999999999636,0.0,0.0,0.0,7,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,0.0,
2020-07-29 16:00:00+00:00,438.905,439.185,435.69,436.21,31087,437.911795,353,71.0,0.0,0,-2.694999999999993,3.4950000000000045,0.3688411929221047,0.1655517966808989,0.20328939624120582,81.89849079155334,0.0,5.532746725925926,435.7802784000001,435.3264749054647,435.04301438067796,434.8576303593769,43.72900319704638,-39872.0,0.5286438546376692,-0.006920887877063242,0.0010786248680405564,0.003265944478943794,2.524307825919811,,439.25,432.36,435.74,434.79,434.79,-0.771101573676678,0.14878397711015198,0.0,0.0,-0.3450000000000273,0.0,0.0,0.0,7,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1.0,0.0,
2020-07-30 12:00:00+00:00,429.585,437.4,426.89,436.84,17516,431.867058,218,76.0,0.0,0,7.2549999999999955,10.509999999999991,0.4397452406247453,0.22039048546966816,0.21935475515507713,82.20160082556609,0.0,6.196380495802469,435.9922227200001,435.46406809587694,435.1134844049651,434.87735543042794,46.64069816156336,-22356.0,0.5893061870523157,0.0014442584993465957,0.010361735590711296,-0.0010747524639272976,2.479788297415726,,436.21,439.25,432.36,437.31,434.79,0.6902949571836348,0.25642245480494724,0.0,0.0,-6.625,0.0,0.0,0.0,7,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,2.0,1.0,
2020-07-30 16:00:00+00:00,437.325,440.32,436.43,438.73,19003,438.955,204,76.0,0.0,0,1.4050000000000296,3.8899999999999864,0.641054733945964,0.30452333516492736,0.33653139878103666,83.11506368246091,0.0,5.888863096362138,436.53977817600014,435.76097099625173,435.2553085459469,434.9156902022645,44.86258678580679,-3353.0,0.7640413137479737,0.004326526874828485,-0.0011838360842344464,0.006861890117960234,2.725632036794408,,436.84,436.21,439.25,435.74,434.79,0.3611825192802145,0.4087403598971672,0.0,0.0,0.48500000000001364,0.0,0.0,0.0,7,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,0.0,
2020-07-31 12:00:00+00:00,442.525,442.865,435.51,439.36,23186,439.962356,216,75.0,0.0,0,-3.1649999999999636,7.355000000000018,0.8417267901497212,0.4119640261618861,0.4297627639878351,83.42051666585522,0.0,6.084348016847188,437.10382254080014,436.08815545113794,435.4162768382627,434.9599121903017,41.39180974546573,19833.0,0.7876512919681002,0.0014359628928954926,0.0072212924967332,0.016190211860486636,1.4546717842867853,,438.73,436.84,436.21,432.36,434.79,-0.4303195105370436,0.5234534330387509,0.0,0.0,3.794999999999959,0.0,0.0,0.0,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,
2020-07-31 16:00:00+00:00,438.72,443.36,436.2,443.33,15992,439.991552,224,75.0,0.0,0,4.609999999999957,7.160000000000025,1.3060513152079807,0.5907814839711051,0.7152698312368756,85.23336371105904,0.0,6.227768281267566,438.34905803264013,436.74650495557995,435.7266189230367,435.0431966461196,38.37769507635812,35825.0,0.9951257272281341,0.009035870356882691,0.014856698104569244,0.009288560045532135,2.7993267047631556,2.9982283657742492,439.36,438.73,436.84,439.25,434.79,0.6438547486033437,0.351955307262574,0.0,0.0,-0.6399999999999864,-0.06898225181723659,1.425466223046026,0.4236334825314289,7,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,2.0,
2020-08-03 12:00:00+00:00,448.4,449.5,442.51,446.57,22524,444.949112,257,75.0,0.0,0,-1.829999999999984,6.990000000000009,1.9134160990547002,0.8553084069878241,1.0581076920668762,86.52803713811826,0.0,6.3293991770985585,439.99324642611214,437.63954995961814,436.1518495535059,435.1578912068548,35.749996970451015,58349.0,1.0256292989035152,0.007308325626508516,0.0178697604449205,0.023750028655922684,3.9241597826796437,4.006838598640528,443.33,439.36,438.73,436.21,434.79,-0.26180257510729354,0.5808297567954216,0.0,0.0,5.069999999999993,0.7459494776487454,1.4682835979495157,0.4792988455244783,8,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,0.0,
2020-08-03 16:00:00+00:00,447.6,449.75,447.27,448.2,13021,448.714916,119,75.0,0.0,0,0.5999999999999659,2.480000000000018,2.4974948772929224,1.183745701048844,1.3137491762440785,87.13895415188382,0.0,5.909479286818752,441.6345971408897,438.59959087238013,436.6243260416037,435.28766343365226,33.67443710235954,71370.0,0.9807208064468537,0.0036500436661666136,0.020120174799708623,0.026004944602142643,4.215835622981586,4.986458217568417,446.57,443.33,439.36,436.84,437.31,0.2419354838709522,0.625,0.0,0.0,1.0300000000000296,-0.5218759666475814,0.20857582868147692,0.49389427966761357,8,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,0.0,
2020-08-04 12:00:00+00:00,447.265,448.22,442.11,443.29,20988,445.778263,190,72.0,0.0,0,-3.974999999999966,6.110000000000014,2.534964063920711,1.4539893736232172,1.0809746902974937,75.96417968662668,0.0,5.936215381909587,441.9656777127118,439.02599170216376,436.88572502036436,435.3672886731184,31.308063283867025,50382.0,0.7077671430725145,-0.010954930834448873,-9.022624230248244e-05,0.010393636177147725,3.413758925290526,4.897938795498013,448.2,446.57,443.33,438.73,435.74,-0.6505728314238882,0.19312602291325764,0.0,0.0,-0.9350000000000023,0.5721477156604635,0.2804501290180888,-0.2675045302907409,8,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,1.0,
2020-08-04 16:00:00+00:00,443.265,446.93,441.125,446.8,22737,444.162001,319,72.0,0.0,0,3.535000000000025,5.805000000000007,2.8154317849091512,1.7262778558804042,1.089153929028747,78.1239412699514,0.0,5.918719997654977,442.9325421701695,439.73271972923976,437.274520117605,435.4810469947789,29.52319938519423,73119.0,0.8490698832598569,0.007918067179498722,0.0005150368363302515,0.016933721777130373,2.2148747142899645,4.358528803774673,443.29,448.2,446.57,439.36,432.36,0.6089577950043102,0.36864771748492403,0.0,0.0,-0.025000000000034106,0.7781333912915707,0.2157727108125981,-0.10830775778859841,8,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.0,2.0,
2020-08-05 12:00:00+00:00,448.04,451.9,447.205,449.9,17469,449.766995,201,75.0,0.0,0,1.8599999999999568,4.694999999999993,3.250380206938189,2.0310983260919615,1.2192818808462276,79.84636321932113,3.4752409209043345,5.809557331300975,444.3260337361356,440.65701793567246,437.76963697573814,435.6245191639851,27.84607440324606,90588.0,0.930943419839116,0.006938227394807539,0.0037929495760820053,0.014819660298197812,2.4406699899825073,4.915969555099664,446.8,443.29,448.2,443.33,439.25,0.3961661341852949,0.42598509052183237,0.0,0.0,1.240000000000009,0.0021500622336701205,-0.14725160166176032,0.019963285796987355,8,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.0,3.0,
2020-08-05 16:00:00+00:00,450.01,453.89,448.07,449.47,31110,451.575961,341,75.0,0.0,0,-0.5399999999999636,5.819999999999993,3.5198083984772666,2.3288403405690223,1.1909680579082442,78.91816887992829,2.7806361619903557,5.81094968712751,445.35482698890854,441.4581981233386,438.2284747413955,435.7622851424529,21.40540867524145,59478.0,0.8670533256149046,-0.000955767948432884,0.013941212298946626,0.006493942718946766,2.6617606954798454,4.687061268357119,449.9,446.8,443.29,446.57,436.21,-0.09278350515463303,0.6666666666666666,0.0,0.0,0.11000000000001364,1.782067385818675,-0.13807795541475593,-0.05058389056674356,8,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.0,0.0,
2020-08-06 12:00:00+00:00,450.31,455.46,449.9,454.18,30923,453.412909,361,79.0,0.0,0,3.8700000000000045,5.560000000000002,4.066513581039544,2.676374988663127,1.3901385923764171,81.46043212015857,4.231881397163446,5.834823062177169,447.1198615911269,442.61472556667144,438.8540247515368,435.9455459868067,17.53813374631053,90401.0,0.9839545437141011,0.010479008610140728,0.01651745747538058,0.01334225792057131,4.02918974484966,4.8463137193816355,449.47,449.9,446.8,448.2,436.84,0.6960431654676265,0.23021582733812448,0.0,0.0,0.839999999999975,1.5624652541954798,-0.050323784427089326,0.14938020256218218,8,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.0,0.0,
2020-08-06 16:00:00+00:00,454.95,464.24,454.95,464.24,51626,461.43125,660,79.0,0.0,0,9.29000000000002,9.29000000000002,5.251008939673341,3.19130177886517,2.0597071608081707,85.48624607036753,7.373485058747339,6.398179987220214,450.54388927290154,444.5806596060649,439.84955319265305,436.22708284265934,17.210485867875406,142027.0,1.1512732296118406,0.02214980844599057,0.031873749722160616,0.04726025852150961,6.859432921167968,6.888128596037942,454.18,449.47,449.9,443.29,438.73,1.0,0.0,0.0,0.0,0.7699999999999818,2.890416288680253,1.788364183988965,0.46736814478103633,8,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.0,0.0,
2020-08-07 12:00:00+00:00,461.035,461.38,455.19,455.47,18381,457.2137,225,77.0,0.0,0,-5.564999999999998,6.189999999999998,5.419590671484173,3.6369595573889706,1.782631114095202,71.00989077008822,3.692657939669898,6.751755988924187,451.52911141832124,445.5705996418772,440.46211973411766,436.4185546551702,19.466809037278672,123646.0,0.8491111025780917,-0.018891090815095546,0.013349055554319422,0.01940465532676816,5.9635618551335074,6.368406830248496,464.24,454.18,449.47,446.8,439.36,-0.8990306946688207,0.05573505654280623,0.0,0.0,-3.204999999999984,-0.22671102833285303,2.3897599143299106,-0.7312621107161983,8,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,0.0,
2020-08-07 16:00:00+00:00,454.84,454.84,445.21,448.84,34396,448.976442,467,77.0,0.0,0,-6.0,9.629999999999995,4.96101976995152,3.9017715999014806,1.0592481700500391,62.40612075749806,2.895394420118749,7.219521857067636,450.991289134657,445.867817856252,440.79066405826995,436.5421511262631,19.98634428732398,89250.0,0.6459024450037745,-0.014556392298065823,-0.011757452992205764,-0.0023560791286952876,6.18929317450736,5.937004856547349,455.47,464.24,454.18,449.9,443.33,-0.6230529595015579,0.3769470404984421,0.0,0.0,-0.6300000000000523,1.2322061137113325,2.769380264700144,-1.3604470914071585,8,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.0,1.0,
2020-08-10 12:00:00+00:00,449.82,449.82,436.895,439.265,11066,441.811887,145,78.0,0.0,0,-10.555000000000007,12.925000000000011,3.78138707194222,3.8776946943096284,-0.09630762236740864,52.5108259954673,0.5551231572200375,7.980252276125285,448.64603130772565,445.26756168750177,440.7308340952006,436.5692441498824,16.304174682831746,78184.0,0.34387702791370045,-0.02133276891542646,-0.05379760468723083,-0.022704518655305206,9.192125978249155,6.876205530668801,448.84,455.47,464.24,449.47,446.57,-0.8166344294003867,0.18336557059961334,0.0,0.0,0.9800000000000182,-0.9371749340835754,3.091461478784661,-1.9205801752537086,8,1.2246467991473532e-16,-1.0,0.0,1.0,3.0,2.0,
