timestamp,open,high,low,close,volume,vwap,transactions,sentiment,price_change,high_low_range,log_volume,macd_line,macd_signal,macd_histogram,rsi,momentum,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_upper,bollinger_lower,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,adx_trend,macd_cross,macd_hist_flip,day_of_week,days_since_high,days_since_low
2020-08-07 12:00:00+00:00,203.37,203.71,200.4,200.4,57703,202.569948,634,2.1038544218754396e-05,-2.969999999999999,3.3100000000000023,10.96308177418351,6.441988707533341,5.857018561222919,0.5849701463104218,77.69777631014323,15.830000000000013,8.576691770060146,3.906394537275338,199.27709238235053,193.13708085643347,185.52383681255952,178.34448421029978,94.4408254995186,833718.0,211.0216722475775,172.9278277524225,204.07,200.015,202.87,197.31,194.68,-0.8972809667673707,0.10271903323262936,-0.6999999999999886,-0.6922998776039696,-0.5606507834932805,-0.5038768740020331,1,0,0,4,3.0,3.0
2020-08-07 16:00:00+00:00,200.4,200.89,196.75,198.74,96807,198.678068,1137,2.1038544218754396e-05,-1.6599999999999966,4.139999999999986,11.480484914477888,6.053327763114481,5.896280401601231,0.15704736151324994,73.99012652417352,10.75,5.71838927602532,3.9375419323052916,199.16967390588042,193.64643714221225,186.0421177218709,178.5474246659187,90.70192535930984,736911.0,210.6855555374163,175.61644446258373,200.4,204.07,200.015,203.265,196.16,-0.40096618357487973,0.48067632850241926,0.0,-0.24454930083242732,-0.48470443646525246,-0.7090009779943365,1,0,0,4,4.0,4.0
2020-08-10 12:00:00+00:00,198.97,199.56,191.775,193.44,182506,194.480037,1394,2.1038544218754396e-05,-5.530000000000001,7.784999999999997,12.114543807433488,5.2570455102151925,5.768433423324024,-0.5113879131088312,63.561301891494004,1.1099999999999852,0.5771330525658946,4.450536341331253,198.02373912470432,193.62767012928387,186.33223075238578,178.69560949511356,84.11496942563927,554405.0,209.9398587853283,177.9081412146717,198.74,200.4,204.07,202.87,197.97,-0.7103403982016704,0.21387283236994126,0.22999999999998977,0.7210185671657962,0.532443693520409,-1.2821915271350612,1,-1,1,0,5.0,5.0
2020-08-10 16:00:00+00:00,193.55,196.045,192.305,193.195,94735,194.13996,972,2.1038544218754396e-05,-0.3550000000000182,3.7399999999999807,11.458849354771557,4.5537241381691445,5.525491566293049,-0.9717674281239042,63.11841525215942,0.6149999999999807,0.31934780351021946,4.355798162487083,197.05799129976347,193.58833648116715,186.60135895817456,178.83988203745074,77.52801349196871,459670.0,209.0530628574405,180.20843714255946,193.44,198.74,200.4,200.015,196.94,-0.09491978609626203,0.6671122994652378,0.11000000000001364,-0.29884371651793123,0.3304026894227536,-1.2348810033723245,1,0,0,0,6.0,6.0
2020-08-11 12:00:00+00:00,192.01,193.25,186.935,192.07,146761,190.482964,1461,2.1038544218754396e-05,0.060000000000002274,6.314999999999998,11.89656750606783,3.861050993253656,5.192603451685171,-1.3315524584315153,61.016018010889,-2.6100000000000136,-1.3406615985206563,4.617025074155472,196.06039303981078,193.45030589197015,186.81581546961868,178.97152500225224,71.59845380344919,312909.0,207.05854443456187,183.78795556543812,193.195,193.44,198.74,204.07,197.35,0.00950118764845642,0.8036421219319067,-1.1850000000000023,0.3156422037171881,0.8450586140614144,-1.2850227621817905,1,0,0,1,7.0,7.0
2020-08-11 16:00:00+00:00,192.16,193.535,188.51,188.865,147697,191.344305,1555,2.1038544218754396e-05,-3.2949999999999875,5.025000000000006,11.902924927466383,3.018688261559106,4.7578204136599584,-1.7391321521008525,55.35876881579163,-7.2949999999999875,-3.7189029363784605,4.671421730934743,194.62131443184862,193.03345990179105,186.8961756472807,179.06996753954326,65.75615730930834,165212.0,206.17888256274958,185.30211743725042,192.07,193.195,193.44,200.4,197.31,-0.6557213930348227,0.2736318407960196,0.09000000000000341,0.3200098839140001,0.9233407894327159,-1.512678067585631,1,0,0,1,8.0,8.0
2020-08-12 12:00:00+00:00,190.24,192.47,189.51,192.225,54379,191.210578,623,2.1038544218754396e-05,1.9849999999999852,2.960000000000008,10.903751718186461,2.592350642578424,4.324726459443652,-1.7323758168652281,59.58893712958164,-5.7450000000000045,-2.9019548416426755,4.52923216681011,194.1420515454789,192.95996354708276,187.1051491513089,179.20086338492095,60.88072487615112,219591.0,205.32517100939566,186.92132899060437,188.865,192.07,193.195,198.74,203.265,0.6706081081081013,0.2466216216216271,1.375,-0.8124534425630429,0.6071897850894891,-1.2043200154105678,1,0,0,2,9.0,9.0
2020-08-12 16:00:00+00:00,192.19,192.29,190.16,191.32,95854,191.169962,944,2.1038544218754396e-05,-0.8700000000000045,2.1299999999999955,11.47059191195415,2.156589252863313,3.8910990181275844,-1.7345097652642716,57.994875565515635,-5.6200000000000045,-2.8536610135066542,4.209334544568762,193.57764123638313,192.81087595189342,187.270437419885,179.3214518089516,56.00529244299389,123737.0,204.97821693217958,187.60128306782042,192.225,188.865,192.07,193.44,202.87,-0.4084507042253551,0.5446009389671357,-0.03499999999999659,-0.2880064801311397,-0.07458523717730046,-1.2337057708733168,1,0,0,2,10.0,10.0
2020-08-13 12:00:00+00:00,192.53,195.09,191.53,192.625,471279,192.420895,1746,2.1038544218754396e-05,0.09499999999999886,3.5600000000000023,13.063207676195569,1.8947068050481732,3.4918205755117024,-1.5971137704635292,59.67024893631787,-4.724999999999994,-2.394223460856344,4.150756605292928,193.38711298910653,192.79397813808492,187.48042026616403,179.45382542279287,50.47719021677846,595016.0,204.96562117453618,187.6433788254638,191.32,192.225,188.865,193.195,200.015,0.02668539325842663,0.6924157303370791,1.210000000000008,3.338357365781124,-0.19848625901914593,-1.0924889363801824,1,0,0,3,11.0,11.0
2020-08-13 16:00:00+00:00,192.65,194.49,191.625,192.99,387514,193.098336,1163,2.1038544218754396e-05,0.3400000000000034,2.865000000000009,12.867509836703757,1.6970529578420326,3.132867051977769,-1.4358140941357362,60.14900636228204,-4.319999999999993,-2.189448076630679,3.9793223912538727,193.30769039128523,192.81179830734993,187.69648221651053,179.5885137270437,45.15581600852789,982530.0,204.95087234337544,187.69912765662454,192.625,191.32,192.225,192.07,204.07,0.1186736474694598,0.5235602094240821,0.025000000000005684,2.2341488231705284,-0.5655435485454439,-1.0268234854057015,1,0,0,3,12.0,12.0
2020-08-14 12:00:00+00:00,194.83,194.99,190.57,191.34,158901,193.367658,880,2.1038544218754396e-05,-3.490000000000009,4.420000000000016,11.976042938978008,1.391232388574025,2.78454011929702,-1.393307730722995,56.862806050842394,-11.924999999999983,-5.866725702900147,4.038079405753359,192.9141523130282,192.67799846122722,187.83936526684346,179.70544393871492,42.21223513442946,823629.0,205.04339155906445,187.27260844093553,192.99,192.625,191.32,188.865,200.4,-0.7895927601809947,0.17420814479638178,1.8400000000000034,0.16843854898487598,-0.42524049355452365,-1.1641604681462319,1,0,0,4,13.0,13.0
2020-08-14 16:00:00+00:00,191.435,192.44,191.015,191.34,61166,191.542054,994,2.1038544218754396e-05,-0.09499999999999886,1.4250000000000114,11.021363107385085,1.135774878309121,2.4547870710994406,-1.3190121927903196,56.862806050842394,-11.530000000000001,-5.683442598708533,3.6896688183195794,192.59932185042257,192.5563622374793,187.97664506030057,179.8212106656929,39.63588581444781,823629.0,205.05989911409534,186.77410088590466,191.34,192.99,192.625,192.225,198.74,-0.06666666666666533,0.705263157894728,0.09499999999999886,-0.6924250124655067,-1.2194787456663971,-1.1989993804025072,1,0,0,4,12.0,11.0
2020-08-17 12:00:00+00:00,193.64,197.42,193.25,196.61,78941,196.343271,848,2.1038544218754396e-05,2.9700000000000273,4.1699999999999875,11.276468684593894,1.343085662251866,2.232446789329926,-0.8893611270780597,64.12341031696948,-3.4049999999999727,-1.702372322075831,4.008379642543634,193.40145748033808,192.92487476134482,188.31520799911232,179.988263295885,35.538267952145375,902570.0,204.94773131699944,186.75026868300054,191.34,191.34,192.99,191.32,193.44,0.7122302158273468,0.1942446043165411,2.299999999999983,-0.5484303091084348,-0.5329325297007661,-0.8384767773113612,1,0,0,0,13.0,12.0
2020-08-17 16:00:00+00:00,196.55,197.335,195.87,196.23,55337,196.57294,674,2.1038544218754396e-05,-0.3200000000000216,1.4650000000000034,10.921215112463774,1.4598894312981656,2.0779353177235738,-0.6180458864254081,63.296124347314525,-7.840000000000003,-3.8418189836820718,3.6692623568711498,193.96716598427048,193.22534069213165,188.62559199914713,180.14987261632393,32.07271968826369,847233.0,204.89984029739142,186.7271597026086,196.61,191.34,191.34,192.625,193.195,-0.21843003412970707,0.5358361774743992,-0.060000000000002274,-0.7485598438824225,-1.3461438600345284,-0.9478636948600706,1,0,0,0,13.0,13.0
2020-08-17 20:00:00+00:00,196.25,196.25,196.25,196.25,560,196.25,3,2.1038544218754396e-05,0.0,0.0,6.329720905522696,1.5363608807641072,1.9696204303316804,-0.4332595495675733,63.32294470650014,-4.150000000000006,-2.0708582834331364,3.1826940426216646,194.42373278741638,193.50030972011967,188.92458839133744,180.31007288879835,28.725325722086968,847793.0,204.81896013703144,186.69803986296856,196.23,196.61,191.34,192.99,192.07,0.0,0.0,0.020000000000010232,-1.1953491547429644,-2.3202482150240007,-0.8853931155541739,0,0,0,0,13.0,13.0
2020-08-18 12:00:00+00:00,197.625,198.51,194.92,195.91,39381,196.195036,447,2.1038544218754396e-05,-1.7150000000000034,3.5900000000000034,10.581064138105116,1.5516435163198707,1.8860250475293185,-0.3343815312094478,62.48700305373637,-2.8300000000000125,-1.4239710174096871,3.2370015036054434,194.72098622993315,193.71937247283606,189.19852610148106,180.46529604413368,25.67481274376868,808412.0,204.72007624524554,186.65692375475447,196.25,196.23,196.61,191.34,188.865,-0.4777158774373264,0.2757660167130942,1.375,-0.802883353025297,-1.9946660768903468,-0.8759948208723883,0,0,0,1,13.0,1.0
2020-08-18 16:00:00+00:00,196.03,196.3,194.015,194.57,125804,194.813195,1137,2.1038544218754396e-05,-1.460000000000008,2.285000000000025,11.742488368086622,1.4390399570963837,1.7966280294427317,-0.35758807234634804,59.17158259869891,1.1299999999999955,0.5841604631927189,3.1100679697913876,194.6907889839465,193.79670224803277,189.4091721367171,180.60564135712738,26.330628166859487,682608.0,203.5574846543905,186.95001534560956,195.91,196.25,196.23,191.34,192.225,-0.6389496717724253,0.2428884026258209,0.12000000000000455,-0.033035958396780814,-2.0313765268269486,-1.010960048241874,0,0,0,1,1.0,2.0
2020-08-19 12:00:00+00:00,195.49,196.505,193.48,194.97,37022,195.230593,534,2.1038544218754396e-05,-0.5200000000000102,3.0250000000000057,10.519294620121293,1.3663273114700303,1.7105678858481914,-0.34424057437816113,59.85629197995503,1.7750000000000057,0.9187608374957974,3.0987255738192037,194.74663118715722,193.9033656800298,189.62724381763016,180.7485702988475,26.740720831858102,719630.0,202.34874042582473,187.36875957417524,194.57,195.91,196.25,196.61,191.32,-0.17190082644628404,0.49256198347107644,0.9200000000000159,-0.8378669561763807,-1.8537195124274146,-0.9065049339752347,0,0,0,2,2.0,3.0
2020-08-19 16:00:00+00:00,195.0,195.0,192.005,192.41,91946,193.17049,1241,2.1038544218754396e-05,-2.5900000000000034,2.9950000000000045,11.428967603072808,1.0895715086406597,1.5863686104066852,-0.49679710176602554,53.6545339658217,0.3400000000000034,0.1770187952309072,3.084895497309977,194.2793049497258,193.76760516366346,189.73637151105643,180.86460442522716,28.70285934414216,627684.0,201.6308636873266,187.32613631267338,194.97,194.57,195.91,196.23,192.625,-0.8647746243739565,0.1352253756260436,0.030000000000001137,-0.288802234102725,-1.8048439180381128,-1.2116285256317862,0,0,0,2,3.0,4.0
2020-08-20 12:00:00+00:00,192.07,197.6,191.72,197.4,172490,194.334676,1012,2.1038544218754396e-05,5.3300000000000125,5.8799999999999955,12.058100340179402,1.258385947920857,1.5207720779095197,-0.26238612998866273,61.933768027696246,8.534999999999997,4.519100945119528,3.4575760976686465,194.90344395978065,194.09782287605768,190.03690596160325,181.02913572447864,31.13068950990939,800174.0,199.89974723940787,188.39025276059215,192.41,194.97,194.57,196.25,192.99,0.9064625850340164,0.059523809523808605,-0.3400000000000034,0.47128712505402864,-1.0487527124741696,-0.6418165982704813,1,0,0,3,4.0,5.0
2020-08-20 16:00:00+00:00,197.39,198.67,196.16,198.13,74429,197.462353,855,2.1038544218754396e-05,0.7400000000000091,2.509999999999991,11.217614365353956,1.4345410106284646,1.503525864453309,-0.06898485382484432,62.97578726684996,5.905000000000001,3.07192092599818,3.3312326179794924,195.54875516782454,194.4643844327797,190.35428219840315,181.19929357796642,32.79830035289208,874603.0,199.3389695130144,188.72403048698558,197.4,192.41,194.97,195.91,191.34,0.2948207171314788,0.4900398406374479,-0.010000000000019327,-0.4728100638194359,-1.224685666457084,-0.5245907940306894,1,0,0,3,0.0,6.0
2020-08-21 12:00:00+00:00,197.85,199.0,196.235,196.235,56199,197.3918,652,2.1038544218754396e-05,-1.6149999999999807,2.7649999999999864,10.936672035881783,1.4050380995232672,1.4838283114673005,-0.07879021194403335,58.499106573939066,4.9150000000000205,2.5689943550073284,3.255734935582225,195.68600413425966,194.62534948434518,190.5848985827795,181.34890259709113,34.52468860424555,818404.0,198.85175393898587,188.96074606101413,198.13,197.4,192.41,194.57,191.34,-0.5840867992766686,0.41591320072333143,-0.28000000000000114,-0.6193084646793512,-1.299908317626492,-0.7715627910645776,1,0,0,4,0.0,7.0
2020-08-21 16:00:00+00:00,196.27,197.705,196.27,196.77,52305,196.999004,635,2.1038544218754396e-05,0.5,1.4350000000000023,10.864866366226208,1.4085895156143806,1.4687805522967166,-0.06019103668233594,59.377083029176454,4.14500000000001,2.1518494484101285,3.0176369441712616,195.90280330740777,194.82031771304105,190.82745157953323,181.50234635234398,36.32404094786494,870709.0,199.17393198377368,188.97156801622629,196.235,198.13,197.4,194.97,196.61,0.3484320557491284,0.6515679442508716,0.03499999999999659,-0.6257496646018477,-1.6606601890964545,-0.6615037606067814,1,0,0,4,1.0,0.0
2020-08-24 12:00:00+00:00,199.63,201.02,197.4,198.37,77345,199.096599,836,2.1038544218754396e-05,-1.259999999999991,3.6200000000000045,11.25604414167116,1.5229549895818764,1.4796154397537484,0.04333954982812793,61.968402037271794,5.3799999999999955,2.787709207730968,3.18195201828176,196.39624264592624,195.1430161027646,191.12323779210055,181.6701837020719,38.9322878894232,948054.0,199.75972361173027,188.90327638826975,196.77,196.235,198.13,192.41,196.23,-0.3480662983425385,0.3839779005524898,2.859999999999985,-0.33139350092837244,-1.2396928487937464,-0.41930783780375774,1,1,1,0,0.0,0.0
2020-08-24 16:00:00+00:00,198.505,199.28,196.645,199.22,94391,197.974848,1113,2.1038544218754396e-05,0.7150000000000034,2.634999999999991,11.455211602779755,1.663008224290536,1.516293996661106,0.14671422762942998,63.30749510819007,7.8799999999999955,4.118323403365734,3.109025082510857,196.960994116741,195.51365100251328,191.44075787868485,181.84480873986226,39.30931136134209,1042445.0,200.42326597881438,188.9547340211856,198.37,196.77,196.235,197.4,196.25,0.27134724857685233,0.7058823529411733,0.1349999999999909,-0.17142940680210247,-1.2879061810323207,-0.2568269861007194,1,0,0,0,1.0,1.0
2020-08-25 12:00:00+00:00,198.545,200.55,196.315,200.0,46970,198.730325,553,2.1038544218754396e-05,1.4550000000000125,4.235000000000014,10.757285668979632,1.8160071036287775,1.5762366180546403,0.23977048557413716,64.54130788269944,8.659999999999997,4.52597470471412,3.2591550715094115,197.5687952933928,195.92150091137572,191.77641443246193,182.02545740911737,39.50707438797783,1089415.0,200.7570191011474,189.73448089885258,199.22,198.37,196.77,198.13,195.91,0.34356552538370905,0.5265643447461588,-0.6750000000000114,-0.6512967626884062,-0.9414118445445604,-0.08180320067955171,1,0,0,1,2.0,2.0
2020-08-25 16:00:00+00:00,200.05,201.86,199.985,201.68,31402,200.94863,411,2.1038544218754396e-05,1.6299999999999955,1.875,10.35465870873383,2.0491998768581254,1.6708292698153375,0.3783706070427879,67.10683674369776,5.069999999999993,2.5787091195768235,3.0746010619748234,198.39103623471428,196.44500082852338,192.16479033707128,182.22102499708635,41.72569512123339,1120817.0,201.73744736381872,189.6995526361813,200.0,199.22,198.37,196.235,194.57,0.869333333333331,0.09600000000000364,0.05000000000001137,-0.7769622876276465,-1.207988793818052,0.27457402188393165,1,0,0,1,0.0,0.0
2020-08-26 12:00:00+00:00,202.455,204.725,200.36,203.77,51024,202.074363,621,2.1038544218754396e-05,1.3149999999999977,4.364999999999981,10.840070987678045,2.375271709139156,1.8117177576801013,0.5635539514590546,70.01354232700217,7.5400000000000205,3.8424298017632474,3.246654253711511,199.46682898777146,197.11090984411217,192.61989659836263,182.4354426588069,43.904922906814235,1171841.0,202.98711370414472,189.6948862958553,201.68,200.0,199.22,196.77,194.97,0.30126002290950826,0.47995418098511067,0.7750000000000057,-0.5613860129805353,-0.8318272641944761,0.8011614983348929,1,0,0,2,0.0,0.0
