timestamp,open,high,low,close,volume,vwap,transactions,sentiment,price_change,high_low_range,log_volume,macd_line,macd_signal,macd_histogram,rsi,momentum,roc,atr,ema_9,ema_21,ema_50,ema_200,adx,obv,bollinger_upper,bollinger_lower,lagged_close_1,lagged_close_2,lagged_close_3,lagged_close_5,lagged_close_10,candle_body_ratio,wick_dominance,gap_vs_prev,volume_zscore,atr_zscore,rsi_zscore,adx_trend,macd_cross,macd_hist_flip,day_of_week,days_since_high,days_since_low
2024-04-02 12:00:00+00:00,168.36,168.36,168.22,168.22,200,168.29,2,0.0,-0.14000000000001478,0.14000000000001478,5.303304908059076,0.0,0.0,0.0,50.0,0.0,0.0,0.14000000000001478,168.22,168.22,168.22,168.22,,0.0,0.0,0.0,168.22,168.22,168.22,168.22,168.22,-1.0,0.0,0.14000000000001478,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2024-04-02 13:00:00+00:00,168.08,168.25,167.27,168.07,114753,167.887648,1363,0.0,-0.010000000000019327,0.9799999999999898,11.650545985703051,-0.01196581196580837,-0.002393162393161674,-0.009572649572646696,0.0,0.0,0.0,0.25200000000001144,168.19,168.20636363636362,168.21411764705883,168.21850746268657,100.0,-114753.0,168.35713203435594,167.93286796564402,168.22,168.22,168.22,168.22,168.22,-0.010204081632672888,0.816326530612236,-0.13999999999998636,0.0,0.0,0.0,1,0,0,1,1.0,1.0
2024-04-02 14:00:00+00:00,168.1,168.34,167.56,167.68,84617,167.967511,1137,0.0,-0.4199999999999875,0.7800000000000011,11.345902288920295,-0.05231548445223666,-0.012377626804976671,-0.03993785764725999,0.0,0.0,0.0,0.32240000000001007,168.088,168.1585123966942,168.1931718569781,168.21314917947578,91.34615384615346,-199370.0,168.54749439459061,167.4325056054094,168.07,168.22,168.22,168.22,168.22,-0.5384615384615217,0.3076923076923189,0.030000000000001137,0.0,0.0,0.0,1,0,0,1,2.0,2.0
2024-04-02 15:00:00+00:00,167.67,168.14,167.63,167.65,75974,167.865591,884,0.0,-0.01999999999998181,0.5099999999999909,11.238159617784994,-0.08572545025268141,-0.02704719149451762,-0.05867825875816379,0.0,0.0,0.0,0.34741333333334085,168.0004,168.1122839969947,168.1718709998417,168.20754570505315,88.46153846153793,-275344.0,168.47315490845364,167.33684509154637,167.68,168.07,168.22,168.22,168.22,-0.03921568627447484,0.9215686274509945,-0.010000000000019327,0.0,0.0,0.0,1,0,0,1,3.0,3.0
2024-04-02 16:00:00+00:00,167.65,167.85,167.38,167.8,69049,167.629829,881,0.0,0.15000000000000568,0.46999999999999886,11.142586158837439,-0.09895860921025701,-0.041429475037665496,-0.05752913417259151,6.8321249302845075,0.0,0.0,0.3637582222222286,167.96032000000002,168.08389454272245,168.15728782337732,168.20349052390836,87.85778175313004,-206295.0,168.38491915515377,167.38308084484626,167.65,167.68,168.07,168.22,168.22,0.3191489361702256,0.5744680851064061,0.0,0.0,0.0,0.0,1,0,0,1,4.0,4.0
2024-04-02 17:00:00+00:00,167.82,168.09,167.81,168.01,108078,167.996286,1124,0.0,0.18999999999999773,0.28000000000000114,11.590617720185652,-0.09144659860197635,-0.051432899750527665,-0.04001369885144868,15.53286658887501,0.0,0.0,0.35392379259259704,167.97025600000003,168.0771768570204,168.1515118303037,168.2015652450635,81.65877442211156,-98217.0,168.36469555142503,167.44530444857497,167.8,167.65,167.68,168.22,168.22,0.6785714285714177,0.2857142857143292,0.01999999999998181,0.0,0.0,0.0,1,0,0,1,5.0,5.0
2024-04-02 18:00:00+00:00,168.01,168.05,167.77,167.82,91952,167.903632,1146,0.0,-0.18999999999999773,0.28000000000000114,11.429032855927643,-0.09967568888208689,-0.06108145757683951,-0.038594231305247376,14.237362970871146,0.0,0.0,0.34406728691358424,167.94020480000003,168.0537971427458,168.1385113663702,168.1977685759584,77.70927592500774,-190169.0,168.31739050011961,167.46832378559466,168.01,167.8,167.65,168.07,168.22,-0.6785714285714177,0.17857142857136693,0.0,0.0,0.0,0.0,1,0,0,1,6.0,6.0
2024-04-02 19:00:00+00:00,167.82,168.22,167.73,167.93,230338,167.990485,2251,0.0,0.11000000000001364,0.4900000000000091,12.34730741580512,-0.09621214777524756,-0.06810759561652112,-0.02810455215872644,18.476649823281846,0.0,0.0,0.36352498199177424,167.93816384000004,168.04254285704164,168.13033445004197,168.19510421201852,72.68348445460425,40169.0,168.2914180480397,167.5035819519603,167.82,168.01,167.8,167.68,168.22,0.22448979591839102,0.5918367346938503,0.0,0.0,0.0,0.0,1,0,0,1,7.0,7.0
2024-04-03 13:00:00+00:00,167.73,168.32,167.62,168.07,112240,167.959932,1194,0.0,0.3400000000000034,0.6999999999999886,11.62840362421634,-0.08123402129237434,-0.07073288075169176,-0.010501140540682574,23.64946315907615,0.0,0.0,0.4083883177262028,167.96453107200003,168.04503896094693,168.12796839317758,168.1938593939885,69.34129214102184,152409.0,168.302671847979,167.5306614853543,167.93,167.82,168.01,167.65,168.22,0.4857142857142985,0.3571428571428629,-0.20000000000001705,0.0,0.0,0.0,1,0,0,2,8.0,8.0
2024-04-03 14:00:00+00:00,168.25,169.62,168.24,169.48,101588,169.018199,1245,0.0,1.2299999999999898,1.3799999999999955,11.528690540548611,0.043905354399782937,-0.04780523372139683,0.09171058812117977,54.77424747659445,0.0,0.0,0.560603208696044,168.26762485760003,168.1754899644972,168.18098924050395,168.2066568129538,63.2240057126545,253997.0,169.12658857666972,167.0194114233303,168.07,167.93,167.82,167.8,168.22,0.8913043478260825,0.10144927536232988,0.18000000000000682,0.04755545721304603,2.0149389130204627,1.8406729502985035,1,1,1,2,0.0,0.0
