timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-08 16:00:00+00:00,BUY,50,198.97,198.15347,
2024-08-12 12:00:00+00:00,SELL,50,196.82,197.5038,-107.50000000000028
2024-08-14 16:00:00+00:00,BUY,49,201.37,201.0915,
2024-08-15 12:00:00+00:00,SELL,49,213.88,214.58391,612.9899999999996
2024-08-16 12:00:00+00:00,BUY,48,215.7,217.09892,
2024-08-19 16:00:00+00:00,SELL,48,222.73,222.0546,337.44000000000005
2024-08-20 12:00:00+00:00,BUY,48,223.17,222.49135,
2024-08-20 16:00:00+00:00,SELL,48,221.09,221.72041,-99.83999999999924
2024-08-21 12:00:00+00:00,BUY,48,221.15,220.22922,
2024-08-21 16:00:00+00:00,SELL,48,223.21,226.65643,98.88000000000011
2024-08-22 16:00:00+00:00,BUY,51,210.75,209.58644,
2024-08-23 16:00:00+00:00,SELL,51,220.25,222.1217,484.5
2024-08-23 20:00:00+00:00,BUY,51,220.42,224.89383,
2024-08-26 16:00:00+00:00,SELL,51,213.24,217.12117,-366.1799999999989
2024-08-27 16:00:00+00:00,BUY,52,209.14,211.12721,
2024-08-29 12:00:00+00:00,SELL,52,210.97,210.70213,95.16000000000065
2024-08-29 16:00:00+00:00,BUY,53,206.31,206.86102,
2024-08-30 12:00:00+00:00,SELL,53,210.24,210.51012,208.29000000000036
2024-09-03 12:00:00+00:00,BUY,52,214.72,216.2257,
2024-09-04 16:00:00+00:00,SELL,52,219.43,221.07446,244.9200000000004
2024-09-11 20:00:00+00:00,BUY,50,227.54,224.17078,
2024-09-12 12:00:00+00:00,SELL,50,227.125,225.68652,-20.749999999999602
2024-09-13 20:00:00+00:00,BUY,49,230.21,229.76021,
2024-09-17 12:00:00+00:00,SELL,49,232.0,234.82895,87.70999999999961
2024-09-23 12:00:00+00:00,BUY,46,249.63,249.80594,
2024-09-24 12:00:00+00:00,SELL,46,251.94,253.07703,106.2600000000001
2024-09-24 20:00:00+00:00,BUY,45,254.7,258.30994,
2024-09-25 16:00:00+00:00,SELL,45,257.0,262.01578,103.50000000000051
2024-09-26 12:00:00+00:00,BUY,46,255.51,251.9945,
2024-10-01 16:00:00+00:00,SELL,46,258.01,255.40158,115.0
2024-10-02 12:00:00+00:00,BUY,47,249.69,245.91617,
2024-10-02 16:00:00+00:00,SELL,47,249.1,249.23126,-27.73000000000016
2024-10-07 20:00:00+00:00,BUY,49,240.85,242.39299,
2024-10-08 12:00:00+00:00,SELL,49,245.37,246.95653,221.4800000000005
2024-10-10 16:00:00+00:00,BUY,50,238.7,237.90036,
2024-10-14 12:00:00+00:00,SELL,50,219.39,217.49928,-965.5000000000001
2024-10-14 20:00:00+00:00,BUY,50,219.12,222.45587,
2024-10-18 12:00:00+00:00,SELL,50,220.73,218.78143,80.49999999999926
2024-10-18 16:00:00+00:00,BUY,50,220.69,222.84769,
2024-10-23 20:00:00+00:00,SELL,50,233.5,232.35107,640.5000000000001
2024-10-24 12:00:00+00:00,BUY,46,253.98,252.81207,
2024-10-25 12:00:00+00:00,SELL,46,266.025,264.10312,554.0699999999995
2024-10-29 16:00:00+00:00,BUY,47,259.5,259.3993,
2024-10-29 20:00:00+00:00,SELL,47,258.6,259.96262,-42.29999999999893
2024-10-31 12:00:00+00:00,BUY,48,252.62,253.30505,
2024-11-01 16:00:00+00:00,SELL,48,248.85,248.90497,-180.9600000000005
2024-11-04 12:00:00+00:00,BUY,49,248.02,248.40387,
2024-11-05 12:00:00+00:00,SELL,49,250.97,248.16454,144.54999999999944
2024-11-05 16:00:00+00:00,BUY,48,251.82,250.51315,
2024-11-05 20:00:00+00:00,SELL,48,251.3,250.70027,-24.959999999999127
2024-11-06 16:00:00+00:00,BUY,42,288.89,288.9143,
2024-11-06 20:00:00+00:00,SELL,42,287.97,289.42963,-38.63999999999828
2024-11-07 16:00:00+00:00,BUY,41,297.9,299.11932,
2024-11-12 12:00:00+00:00,SELL,41,341.09,340.0725,1770.79
2024-11-13 20:00:00+00:00,BUY,42,330.75,333.45093,
2024-11-15 16:00:00+00:00,SELL,42,319.95,322.39905,-453.6000000000005
2024-11-15 20:00:00+00:00,BUY,42,320.95,328.0051,
2024-11-20 20:00:00+00:00,SELL,42,342.07,342.2481,887.0400000000002
2024-11-21 12:00:00+00:00,BUY,42,340.88,342.33554,
2024-11-27 12:00:00+00:00,SELL,42,330.315,333.691,-443.7299999999999
2024-11-27 16:00:00+00:00,BUY,42,332.46,331.05728,
2024-12-02 16:00:00+00:00,SELL,42,357.65,354.91934,1057.98
2024-12-02 20:00:00+00:00,BUY,42,350.91,340.60168,
2024-12-03 20:00:00+00:00,SELL,42,351.39,348.16312,20.159999999998377
2024-12-04 16:00:00+00:00,BUY,42,353.75,350.06998,
2024-12-04 20:00:00+00:00,SELL,42,357.73,363.64307,167.16000000000076
2024-12-05 16:00:00+00:00,BUY,41,372.11,383.22885,
2024-12-11 20:00:00+00:00,SELL,41,424.6,416.00824,2152.09
2024-12-12 16:00:00+00:00,BUY,41,419.375,413.77448,
2024-12-13 16:00:00+00:00,SELL,41,432.47,419.2335,536.8950000000011
