timestamp,action,shares,current_price,predicted_price,profit_loss
2024-08-09 16:00:00+00:00,BUY,50,199.99,194.94603,
2024-08-26 12:00:00+00:00,SELL,50,212.36,224.89383,618.5000000000002
2024-08-27 12:00:00+00:00,BUY,50,209.405,217.12117,
2024-08-28 16:00:00+00:00,SELL,50,205.71,204.61261,-184.74999999999966
2024-09-05 16:00:00+00:00,BUY,45,230.04,226.16345,
2024-09-09 16:00:00+00:00,SELL,45,216.41,216.16193,-613.3499999999998
2024-09-11 16:00:00+00:00,BUY,43,228.14,219.03334,
2024-09-12 12:00:00+00:00,SELL,43,227.125,224.17078,-43.64499999999941
2024-09-13 12:00:00+00:00,BUY,42,229.29,226.56052,
2024-09-16 12:00:00+00:00,SELL,42,228.97,229.76021,-13.439999999999714
2024-09-19 12:00:00+00:00,BUY,40,242.08,230.76501,
2024-09-19 16:00:00+00:00,SELL,40,243.92,240.66383,73.599999999999
2024-09-23 12:00:00+00:00,BUY,39,249.63,234.90181,
2024-09-25 12:00:00+00:00,SELL,39,256.24,258.30994,257.79000000000053
2024-09-26 20:00:00+00:00,BUY,39,254.4,252.21962,
2024-09-27 16:00:00+00:00,SELL,39,260.44,258.8511,235.5599999999997
2024-09-30 12:00:00+00:00,BUY,39,259.71,257.63776,
2024-10-01 12:00:00+00:00,SELL,39,252.5,265.73703,-281.1899999999992
2024-10-02 12:00:00+00:00,BUY,40,249.69,255.40158,
2024-10-03 12:00:00+00:00,SELL,40,244.21,249.23126,-219.1999999999996
2024-10-04 12:00:00+00:00,BUY,39,247.04,241.89162,
2024-10-04 16:00:00+00:00,SELL,39,250.035,246.24106,116.80500000000018
2024-10-07 12:00:00+00:00,BUY,40,245.03,252.10574,
2024-10-08 12:00:00+00:00,SELL,40,245.37,242.39299,13.600000000000136
2024-10-10 12:00:00+00:00,BUY,41,240.94,239.90192,
2024-10-10 16:00:00+00:00,SELL,41,238.7,240.37595,-91.84000000000037
2024-10-11 16:00:00+00:00,BUY,45,217.76,218.35434,
2024-10-14 16:00:00+00:00,SELL,45,219.16,217.49928,63.000000000000256
2024-10-14 20:00:00+00:00,BUY,45,219.12,219.68208,
2024-10-15 16:00:00+00:00,SELL,45,219.575,220.34299,20.474999999999284
2024-10-16 16:00:00+00:00,BUY,44,221.32,219.53735,
2024-10-17 16:00:00+00:00,SELL,44,220.88,219.42744,-19.3599999999999
2024-10-21 16:00:00+00:00,BUY,45,218.9,216.35059,
2024-10-23 16:00:00+00:00,SELL,45,213.74,215.93768,-232.19999999999985
2024-10-28 12:00:00+00:00,BUY,36,269.39,269.88712,
