timestamp,portfolio_value
2024-08-07 16:00:00+00:00,10000.0
2024-08-07 20:00:00+00:00,10000.0
2024-08-08 12:00:00+00:00,10000.0
2024-08-08 16:00:00+00:00,10000.0
2024-08-09 12:00:00+00:00,10000.0
2024-08-09 16:00:00+00:00,10000.0
2024-08-12 12:00:00+00:00,9841.5
2024-08-12 16:00:00+00:00,9878.0
2024-08-13 12:00:00+00:00,10244.5
2024-08-13 16:00:00+00:00,10395.5
2024-08-13 20:00:00+00:00,10356.0
2024-08-14 12:00:00+00:00,10158.5
2024-08-14 16:00:00+00:00,10069.0
2024-08-15 12:00:00+00:00,10694.5
2024-08-15 16:00:00+00:00,10710.75
2024-08-16 12:00:00+00:00,10785.499999999998
2024-08-16 16:00:00+00:00,10810.0
2024-08-19 12:00:00+00:00,10999.0
2024-08-19 16:00:00+00:00,11137.0
2024-08-20 12:00:00+00:00,11158.999999999998
2024-08-20 16:00:00+00:00,11055.0
2024-08-21 12:00:00+00:00,11058.0
2024-08-21 16:00:00+00:00,11161.0
2024-08-22 12:00:00+00:00,10803.0
2024-08-22 16:00:00+00:00,10538.0
2024-08-23 12:00:00+00:00,10892.25
2024-08-23 16:00:00+00:00,11013.0
2024-08-23 20:00:00+00:00,11021.499999999998
2024-08-26 12:00:00+00:00,10618.5
2024-08-26 16:00:00+00:00,10618.5
2024-08-27 12:00:00+00:00,10618.5
2024-08-27 16:00:00+00:00,10605.25
2024-08-28 12:00:00+00:00,10443.0
2024-08-28 16:00:00+00:00,10433.75
2024-08-29 12:00:00+00:00,10433.75
2024-08-29 16:00:00+00:00,10433.75
2024-08-30 12:00:00+00:00,10433.75
2024-08-30 16:00:00+00:00,10433.75
2024-09-03 12:00:00+00:00,10433.75
2024-09-03 16:00:00+00:00,10433.75
2024-09-04 12:00:00+00:00,10433.75
2024-09-04 16:00:00+00:00,10433.75
2024-09-05 12:00:00+00:00,10433.75
2024-09-05 16:00:00+00:00,10433.75
2024-09-06 12:00:00+00:00,9836.6
2024-09-06 16:00:00+00:00,9559.85
2024-09-09 12:00:00+00:00,9823.55
2024-09-09 16:00:00+00:00,9820.4
2024-09-10 12:00:00+00:00,9820.4
2024-09-10 16:00:00+00:00,9820.4
2024-09-11 12:00:00+00:00,9820.4
2024-09-11 16:00:00+00:00,9820.4
2024-09-11 20:00:00+00:00,9794.6
2024-09-12 12:00:00+00:00,9776.755000000001
2024-09-12 16:00:00+00:00,9776.755000000001
2024-09-13 12:00:00+00:00,9776.755000000001
2024-09-13 16:00:00+00:00,9816.235
2024-09-13 20:00:00+00:00,9815.395000000002
2024-09-16 12:00:00+00:00,9763.315
2024-09-16 16:00:00+00:00,9763.315
2024-09-17 12:00:00+00:00,9763.315
2024-09-17 16:00:00+00:00,9763.315
2024-09-18 12:00:00+00:00,9763.315
2024-09-18 16:00:00+00:00,9763.315
2024-09-19 12:00:00+00:00,9763.315
2024-09-19 16:00:00+00:00,9836.914999999999
2024-09-20 12:00:00+00:00,9836.914999999999
2024-09-20 16:00:00+00:00,9836.914999999999
2024-09-23 12:00:00+00:00,9836.914999999999
2024-09-23 16:00:00+00:00,9850.955
2024-09-24 12:00:00+00:00,9927.005
2024-09-24 16:00:00+00:00,10017.875
2024-09-24 20:00:00+00:00,10034.644999999999
2024-09-25 12:00:00+00:00,10094.705
2024-09-25 16:00:00+00:00,10094.705
2024-09-26 12:00:00+00:00,10094.705
2024-09-26 16:00:00+00:00,10094.705
2024-09-26 20:00:00+00:00,10094.705
2024-09-27 12:00:00+00:00,10256.945
2024-09-27 16:00:00+00:00,10330.265
2024-09-27 20:00:00+00:00,10330.265
2024-09-30 12:00:00+00:00,10330.265
2024-09-30 16:00:00+00:00,10407.095000000001
2024-10-01 12:00:00+00:00,10049.075
2024-10-01 16:00:00+00:00,10049.075
2024-10-02 12:00:00+00:00,10049.075
2024-10-02 16:00:00+00:00,10025.475
2024-10-03 12:00:00+00:00,9829.875000000002
2024-10-03 16:00:00+00:00,9829.875000000002
2024-10-04 12:00:00+00:00,9829.875000000002
2024-10-04 16:00:00+00:00,9946.680000000002
2024-10-07 12:00:00+00:00,9946.680000000002
2024-10-07 16:00:00+00:00,9779.480000000001
2024-10-07 20:00:00+00:00,9779.480000000001
2024-10-08 12:00:00+00:00,9960.280000000002
2024-10-08 16:00:00+00:00,9960.280000000002
2024-10-09 12:00:00+00:00,9960.280000000002
2024-10-09 16:00:00+00:00,9960.280000000002
2024-10-10 12:00:00+00:00,9960.280000000002
2024-10-10 16:00:00+00:00,9868.440000000002
2024-10-11 12:00:00+00:00,9868.440000000002
2024-10-11 16:00:00+00:00,9868.440000000002
2024-10-14 12:00:00+00:00,9941.790000000003
2024-10-14 16:00:00+00:00,9931.440000000002
2024-10-14 20:00:00+00:00,9931.440000000002
2024-10-15 12:00:00+00:00,9944.040000000003
2024-10-15 16:00:00+00:00,9951.915
2024-10-16 12:00:00+00:00,9951.915
2024-10-16 16:00:00+00:00,9951.915
2024-10-17 12:00:00+00:00,9884.595000000001
2024-10-17 16:00:00+00:00,9932.555
2024-10-18 12:00:00+00:00,9932.555
2024-10-18 16:00:00+00:00,9932.555
2024-10-21 12:00:00+00:00,9932.555
2024-10-21 16:00:00+00:00,9932.555
2024-10-22 12:00:00+00:00,9797.555
2024-10-22 16:00:00+00:00,9890.255000000001
2024-10-23 12:00:00+00:00,9790.355
2024-10-23 16:00:00+00:00,9700.355
2024-10-23 20:00:00+00:00,9700.355
2024-10-24 12:00:00+00:00,9700.355
2024-10-24 16:00:00+00:00,9700.355
2024-10-24 20:00:00+00:00,9700.355
2024-10-25 12:00:00+00:00,9700.355
2024-10-25 16:00:00+00:00,9700.355
2024-10-25 20:00:00+00:00,9700.355
2024-10-28 12:00:00+00:00,9700.355
2024-10-28 16:00:00+00:00,9452.135
2024-10-28 20:00:00+00:00,9418.115
2024-10-29 12:00:00+00:00,9312.095000000001
2024-10-29 16:00:00+00:00,9344.315
2024-10-29 20:00:00+00:00,9311.915
2024-10-30 12:00:00+00:00,9435.035
2024-10-30 16:00:00+00:00,9435.035
2024-10-31 12:00:00+00:00,9435.035
2024-10-31 16:00:00+00:00,9435.035
2024-11-01 12:00:00+00:00,9435.035
2024-11-01 16:00:00+00:00,9382.865
2024-11-04 12:00:00+00:00,9352.155
2024-11-04 16:00:00+00:00,9214.515000000001
2024-11-04 20:00:00+00:00,9163.085
2024-11-05 12:00:00+00:00,9461.305
2024-11-05 16:00:00+00:00,9492.755
2024-11-05 20:00:00+00:00,9473.515000000001
2024-11-06 12:00:00+00:00,10667.505
2024-11-06 16:00:00+00:00,10667.505
2024-11-06 20:00:00+00:00,10667.505
2024-11-07 12:00:00+00:00,11024.185
2024-11-07 16:00:00+00:00,11034.914999999997
2024-11-07 20:00:00+00:00,11001.984999999997
2024-11-08 12:00:00+00:00,11609.894999999999
2024-11-08 16:00:00+00:00,11960.285
2024-11-08 20:00:00+00:00,11945.114999999998
2024-11-11 12:00:00+00:00,12933.384999999998
2024-11-11 16:00:00+00:00,12742.464999999998
2024-11-11 20:00:00+00:00,13069.544999999998
2024-11-12 12:00:00+00:00,12632.944999999998
2024-11-12 16:00:00+00:00,12281.444999999998
2024-11-12 20:00:00+00:00,12168.595
2024-11-13 12:00:00+00:00,12028.734999999997
2024-11-13 16:00:00+00:00,12074.984999999997
2024-11-13 20:00:00+00:00,12250.364999999998
2024-11-14 12:00:00+00:00,11777.505
2024-11-14 16:00:00+00:00,11625.804999999998
2024-11-14 20:00:00+00:00,11444.874999999998
2024-11-15 12:00:00+00:00,11444.874999999998
2024-11-15 16:00:00+00:00,11444.874999999998
2024-11-15 20:00:00+00:00,11444.874999999998
2024-11-18 12:00:00+00:00,11444.874999999998
2024-11-18 16:00:00+00:00,11444.874999999998
2024-11-18 20:00:00+00:00,11444.874999999998
2024-11-19 12:00:00+00:00,11444.874999999998
2024-11-19 16:00:00+00:00,11444.874999999998
2024-11-19 20:00:00+00:00,11444.874999999998
2024-11-20 12:00:00+00:00,11224.764999999998
2024-11-20 16:00:00+00:00,11223.774999999998
2024-11-20 20:00:00+00:00,11319.144999999999
2024-11-21 12:00:00+00:00,11319.144999999999
2024-11-21 16:00:00+00:00,11302.644999999999
2024-11-21 20:00:00+00:00,11279.874999999998
2024-11-22 12:00:00+00:00,11794.014999999998
2024-11-22 16:00:00+00:00,11742.204999999998
2024-11-22 20:00:00+00:00,11708.215
2024-11-25 12:00:00+00:00,11672.409999999998
2024-11-25 16:00:00+00:00,11528.034999999998
2024-11-25 20:00:00+00:00,11242.914999999999
2024-11-26 12:00:00+00:00,11383.494999999999
2024-11-26 16:00:00+00:00,11263.374999999998
2024-11-26 20:00:00+00:00,11263.374999999998
2024-11-27 12:00:00+00:00,11263.374999999998
2024-11-27 16:00:00+00:00,11336.304999999997
2024-11-27 20:00:00+00:00,11351.945
2024-11-29 12:00:00+00:00,11568.184999999998
2024-11-29 16:00:00+00:00,11778.304999999997
2024-12-02 12:00:00+00:00,12075.464999999998
2024-12-02 16:00:00+00:00,12192.764999999998
2024-12-02 20:00:00+00:00,11963.605
2024-12-03 12:00:00+00:00,11917.364999999998
2024-12-03 16:00:00+00:00,11925.525
2024-12-03 20:00:00+00:00,11979.924999999997
2024-12-04 12:00:00+00:00,11979.924999999997
2024-12-04 16:00:00+00:00,11995.764999999998
2024-12-04 20:00:00+00:00,11995.764999999998
2024-12-05 12:00:00+00:00,11995.764999999998
2024-12-05 16:00:00+00:00,11995.764999999998
2024-12-05 20:00:00+00:00,11890.484999999997
2024-12-06 12:00:00+00:00,12054.644999999997
2024-12-06 16:00:00+00:00,12214.324999999997
2024-12-06 20:00:00+00:00,12565.044999999996
2024-12-09 12:00:00+00:00,12565.044999999996
2024-12-09 16:00:00+00:00,12598.964999999997
2024-12-09 20:00:00+00:00,12764.084999999997
2024-12-10 12:00:00+00:00,13130.804999999997
2024-12-10 16:00:00+00:00,13130.804999999997
2024-12-10 20:00:00+00:00,13130.804999999997
2024-12-11 12:00:00+00:00,13475.124999999996
2024-12-11 16:00:00+00:00,13737.844999999998
2024-12-11 20:00:00+00:00,13886.004999999997
2024-12-12 12:00:00+00:00,13987.444999999996
2024-12-12 16:00:00+00:00,13718.804999999997
2024-12-12 20:00:00+00:00,13680.564999999997
2024-12-13 12:00:00+00:00,13873.524999999996
2024-12-13 16:00:00+00:00,14137.844999999998
2024-12-13 20:00:00+00:00,14226.164999999997
2024-12-16 12:00:00+00:00,14226.164999999997
2024-12-16 16:00:00+00:00,14471.839999999998
2024-12-16 20:00:00+00:00,14601.574999999997
2024-12-17 12:00:00+00:00,15071.534999999996
2024-12-17 16:00:00+00:00,15069.829999999996
2024-12-17 20:00:00+00:00,15069.829999999996
2024-12-18 12:00:00+00:00,15069.829999999996
2024-12-18 16:00:00+00:00,15069.829999999996
2024-12-18 20:00:00+00:00,15069.829999999996
2024-12-19 12:00:00+00:00,15494.554999999997
2024-12-19 16:00:00+00:00,15215.079999999996
2024-12-19 20:00:00+00:00,15215.079999999996
2024-12-20 12:00:00+00:00,15215.079999999996
2024-12-20 16:00:00+00:00,15215.079999999996
2024-12-20 20:00:00+00:00,15215.079999999996
2024-12-23 12:00:00+00:00,15316.599999999997
